personenId,herkunft,herkunftname
10774,27,Wien
10776,595,Maria Enzersdorf
10778,212,Heitzenhofen
10779,100,Donauwörth
10780,16,Lechbruck
10781,286,Ortenburg
10792,27,Wien
10793,6,Langhalsen
10794,400,Weyreth
10795,1274,Hofkirchen (an der Donau)
10796,252,Marsbach
10797,87,von der Au
10807,223,Dietzendorf
10809,54,Wasserburg
10814,3,Linz
10816,11,Regensburg
10819,27,Wien
10820,27,Wien
10821,30,Laufen
10827,66,von der Ranna
10837,283,Ruprechting
10838,196,Landshaag
10839,383,Wörth
10845,21,Salzburg
10847,10,Passau
10848,1322,Kalocsa
10849,10,Passau
10853,66,von der Ranna
10852,25,Eferding
11486,27,Wien
10863,775,Alkoven
10864,4,Aschach
10865,173,Neufelden
10870,27,Wien
10871,27,Wien
10879,16,Lechbruck
22878,41,Deggendorf
10888,406,Hauzenberg
10892,9,Hall
10895,5,von der Mühl
10896,10,Passau
10905,221,See
10908,27,Wien
10909,599,Schwanenstadt
10910,27,Wien
10913,600,Aibling
10915,44,Ottensheim
10916,216,Schlögen
10917,3,Linz
10918,261,Ebelsberg
10919,261,Ebelsberg
14914,32,München
10936,3,Linz
10945,30,Laufen
10946,3,Linz
10947,182,Aigen (im Mühlkreis)
10948,55,Putzleinsdorf
10949,173,Neufelden
10956,27,Wien
10960,27,Wien
10961,33,Hofkirchen (im Mühlkreis)
10962,7,Rosenheim
10963,16,Lechbruck
10973,81,Gmunden
10977,134,Tittmoning
10981,10,Passau
10984,13,Obernzell/Hafnerzell
10985,3,Linz
10989,27,Wien
14882,170,Raab
15176,60,Sandbach
11011,602,Oberalteich
25758,125,Landsberg
11014,89,Krems
11018,225,Neuhaus (an der Donau)
11024,11,Regensburg
11028,10,Passau
11030,86,Mittenwald
11031,66,von der Ranna
11032,66,von der Ranna
11034,13,Obernzell/Hafnerzell
11040,173,Neufelden
11041,4,Aschach
11052,225,Neuhaus (an der Donau)
11054,593,Vohburg
11056,603,Taubenbrunn
11057,4,Aschach
11059,16,Lechbruck
11060,30,Laufen
11061,87,von der Au
11062,604,Maria Anger
11928,9,Hall
21728,3,Linz
22751,10,Passau
11078,191,Ettal
11091,3,Linz
11093,100,Donauwörth
11095,39,Kitzbühel
11096,599,Schwanenstadt
11097,4,Aschach
11098,3,Linz
11105,605,Nagybánya
11107,66,von der Ranna
11108,25,Eferding
11110,173,Neufelden
21501,139,Bodenmais
11124,4,Aschach
11288,27,Wien
11135,8,Kufstein
11136,256,St. Pölten
11137,3,Linz
11141,64,Obernberg (am Inn)
11160,159,Garmisch
11161,126,Windorf
11163,11,Regensburg
11166,29,Engelhartszell
11170,11,Regensburg
11188,4,Aschach
11189,44,Ottensheim
32190,1124,Böhmen
11195,27,Wien
11198,606,Sizilien
11199,3,Linz
11203,202,Enns
11204,7,Rosenheim
11205,21,Salzburg
11206,162,Königstetten
11211,10,Passau
11215,27,Wien
11216,49,Stadtamhof
11227,27,Wien
23054,129,Audorf (Ober-)
11232,49,Stadtamhof
11233,35,Grafenau
11234,27,Wien
11239,742,Schellenberg
11243,27,Wien
11244,11,Regensburg
11248,29,Engelhartszell
15689,194,Lambach
11258,63,Kallmünz
11260,3,Linz
11267,30,Laufen
14936,8,Kufstein
11279,179,Obermühl
11283,4,Aschach
11284,225,Neuhaus (an der Donau)
11292,17,Steyr
11294,101,Schalding
11300,400,Weyreth
11303,25,Eferding
11304,16,Lechbruck
11313,126,Windorf
28928,8,Kufstein
11318,4,Aschach
11319,195,Wald
11320,10,Passau
11321,89,Krems
11329,1319,Feldkirchen
11330,112,Niederösterreich
11331,30,Laufen
11336,27,Wien
11337,227,Gran
11341,51,Kelheim
11344,10,Passau
11345,21,Salzburg
11346,49,Stadtamhof
11347,4,Aschach
11350,252,Marsbach
11351,100,Donauwörth
11357,66,von der Ranna
11358,44,Ottensheim
11360,99,Peiting
11363,349,Tulln
11377,5,von der Mühl
11380,61,Landshut
11387,8,Kufstein
11388,511,Zwettl
11392,27,Wien
14197,5,von der Mühl
11398,4,Aschach
11401,27,Wien
11408,21,Salzburg
11416,3,Linz
11420,608,Pfannstill
11423,27,Wien
11424,133,Hartkirchen
11432,479,Olmütz
11435,299,Fürstenzell
11447,11,Regensburg
11451,4,Aschach
11459,4,Aschach
11460,44,Ottensheim
11470,27,Wien
11476,10,Passau
11478,2,Nürnberg
36651,3,Linz
11480,11,Regensburg
11489,82,Braunau (am Inn)
11490,4,Aschach
11495,1363,Kirchberg
11499,66,von der Ranna
11506,41,Deggendorf
11507,442,Pest
11508,87,von der Au
11510,4,Aschach
11511,59,Seestetten
11512,276,Schwarzach
11513,21,Salzburg
11514,221,See
11517,792,Galla
11520,68,Neukirchen am Walde
22771,404,Wiener Neustadt
27686,55,Putzleinsdorf
11528,613,Pöring
11537,10,Passau
39349,1324,Loidesthal
11543,13,Obernzell/Hafnerzell
11544,29,Engelhartszell
11545,614,Ginzldorf
11546,385,Schaden
11550,346,von der Bschauerin
11563,27,Wien
11566,13,Obernzell/Hafnerzell
11567,1185,Limbach
11569,7,Rosenheim
11572,11,Regensburg
11573,15,Ulm
11577,87,von der Au
11578,3,Linz
11579,10,Passau
11580,442,Pest
11584,402,Gaishäusel
11585,5,von der Mühl
11590,27,Wien
11591,320,Pyrawang
11596,92,Vilshofen
11597,87,von der Au
11598,28,Freizell/Marsbachzell
11601,32,München
11602,247,Lauingen
11604,90,Glarus
11607,33,Hofkirchen (im Mühlkreis)
11609,191,Ettal
12956,11,Regensburg
11611,759,Brixen
11615,3,Linz
11617,102,Irring
11618,11,Regensburg
11620,49,Stadtamhof
11622,307,Winzer
11623,82,Braunau (am Inn)
11629,10,Passau
13080,372,Brüssel
11644,16,Lechbruck
11652,100,Donauwörth
11653,256,St. Pölten
11656,81,Gmunden
11658,264,Ybbs
11666,322,Traunstein
11669,92,Vilshofen
11671,11,Regensburg
11672,27,Wien
11675,11,Regensburg
11676,29,Engelhartszell
11680,2,Nürnberg
11683,27,Wien
11689,24,Tölz
11690,18,Rannariedl
11696,15,Ulm
39328,903,Graz
39191,525,von der Zell
11710,27,Wien
11712,616,Oberneukirchen
11717,27,Wien
23047,62,Augsburg
11721,27,Wien
11725,617,Pondorf
11727,77,Neuburg
11728,4,Aschach
11731,10,Passau
11736,134,Tittmoning
11737,288,Pöchlarn
11738,129,Audorf (Ober-)
11741,128,Innsbruck
11742,600,Aibling
11744,89,Krems
20778,44,Ottensheim
11750,16,Lechbruck
11751,4,Aschach
11753,43,St. Florian
11763,29,Engelhartszell
11766,281,Schönering
11767,9,Hall
11768,600,Aibling
11770,22,Straubing
11771,32,München
11772,51,Kelheim
11780,618,Hinterhausen
11782,10,Passau
11783,10,Passau
11785,619,Schläglhütte
11786,10,Passau
11789,27,Wien
11791,13,Obernzell/Hafnerzell
11795,326,Osterhofen
11796,10,Passau
11799,12,Pressburg
11805,2,Nürnberg
11809,4,Aschach
11811,66,von der Ranna
11818,125,Landsberg
11820,9,Hall
11826,125,Landsberg
11829,3,Linz
22614,39,Kitzbühel
11834,3,Linz
11846,48,Kasten (an der Donau)
11848,470,Heining
11852,11,Regensburg
11854,32,München
11861,620,Wolfratshausen
11870,27,Wien
11873,196,Landshaag
11875,229,Stockerau
11877,42,Hallein
15591,27,Wien
11882,79,Stein
11884,14,Kobling
11900,1227,Griesbach (im Rottal)
11905,10,Passau
11907,45,Lembach
11913,33,Hofkirchen (im Mühlkreis)
11917,27,Wien
11920,1252,Marbach (an der Donau)
11921,178,Neuburg an der Donau
11926,622,Armstorf
11927,191,Ettal
11932,477,Haitzendorf
11933,92,Vilshofen
11934,1157,Duggendorf
11936,225,Neuhaus (an der Donau)
11937,3,Linz
11939,10,Passau
11941,14,Kobling
11946,2,Nürnberg
11949,73,Wels
11951,229,Stockerau
11959,3,Linz
11960,125,Landsberg
11962,62,Augsburg
11964,110,Reichersberg
11966,470,Heining
11967,29,Engelhartszell
11973,623,Salaberg
11977,10,Passau
11978,10,Passau
11979,3,Linz
11980,29,Engelhartszell
11981,15,Ulm
11982,13,Obernzell/Hafnerzell
11990,10,Passau
11991,11,Regensburg
11996,127,Pleinting
11998,749,Schwarzwald
12000,17,Steyr
13144,1183,Schaffhausen
22761,1356,Neuhausen
12019,3,Linz
12028,28,Freizell/Marsbachzell
12029,33,Hofkirchen (im Mühlkreis)
12038,62,Augsburg
12040,62,Augsburg
12042,86,Mittenwald
12046,10,Passau
12047,4,Aschach
12057,176,Söldenau
12065,69,Schärding
12066,10,Passau
12071,119,Schwaz
12072,27,Wien
12085,225,Neuhaus (an der Donau)
12086,51,Kelheim
12087,621,Haag
12088,175,Neuburg am Inn
12091,312,Esternberg
12092,193,Wilhering
12093,13,Obernzell/Hafnerzell
12094,27,Wien
12095,73,Wels
12097,62,Augsburg
12099,24,Tölz
12100,270,Höchstädt
12102,30,Laufen
12104,3,Linz
12106,68,Neukirchen am Walde
12110,139,Bodenmais
12115,243,Gaishofen
12116,626,Lohstadt
12119,221,See
12121,4,Aschach
12125,10,Passau
12131,628,Bayreuth
12132,98,Schongau
12133,8,Kufstein
12134,11,Regensburg
12139,3,Linz
12144,497,Walding
12145,61,Landshut
12148,375,Kleinweil
12149,629,Raigern
12150,59,Seestetten
12157,630,Baumgartenberg
12158,311,Retzwinkl
12159,632,Schwärzing
13986,26,Wesenufer
12163,27,Wien
12174,699,Mariatal
12175,9,Hall
12176,74,Altenhof
12178,148,Ungarn
12179,11,Regensburg
12191,5,von der Mühl
12192,633,Sandersdorf
12195,830,Freistadt (im Mühlviertel)
12196,211,Krachenhausen
12198,634,Obermedlingen
12199,95,Mauthausen
12200,119,Schwaz
12202,10,Passau
12207,635,Niederlande
12211,27,Wien
12214,44,Ottensheim
12215,169,Großetzenberg
12218,144,Rohrbach (in Oberösterreich)
12226,79,Stein
12230,134,Tittmoning
12232,636,Neuhofen
12234,9,Hall
12235,79,Stein
14516,383,Wörth
12248,1348,Hofstätt
12250,27,Wien
12253,69,Schärding
12255,27,Wien
12256,27,Wien
12258,550,Italien
12259,470,Heining
12260,29,Engelhartszell
12262,62,Augsburg
21736,59,Seestetten
12268,44,Ottensheim
12273,27,Wien
12277,39,Kitzbühel
12280,42,Hallein
12282,144,Rohrbach (in Oberösterreich)
12285,32,München
12286,3,Linz
12288,62,Augsburg
12292,331,Neuhausen (an der Leibi)
12299,331,Neuhausen (an der Leibi)
12301,10,Passau
12303,225,Neuhaus (an der Donau)
12304,33,Hofkirchen (im Mühlkreis)
12307,216,Schlögen
12308,62,Augsburg
12316,339,Rettingen
12319,641,Buxheim
12320,1157,Duggendorf
12326,642,Frauendorf (Windorf)
12330,27,Wien
12333,387,Gleink
12335,298,Pfarrkirchen (im Mühlkreis)
12336,13,Obernzell/Hafnerzell
12340,338,Dunstelkingen
12342,92,Vilshofen
12344,1237,Basel
12352,25,Eferding
12357,1238,Genf
12358,466,Altenmarkt (an der Triesting)
12363,35,Grafenau
12364,3,Linz
12366,10,Passau
12369,62,Augsburg
12373,45,Lembach
12384,9,Hall
12385,383,Wörth
12386,8,Kufstein
12391,342,Amberg
12394,11,Regensburg
12400,588,Temeswar
12402,82,Braunau (am Inn)
12403,33,Hofkirchen (im Mühlkreis)
12404,74,Altenhof
12405,5,von der Mühl
12407,27,Wien
12411,27,Wien
12412,11,Regensburg
12421,27,Wien
12423,59,Seestetten
12424,27,Wien
12425,11,Regensburg
12436,144,Rohrbach (in Oberösterreich)
12440,17,Steyr
12441,264,Ybbs
12447,264,Ybbs
12448,95,Mauthausen
12450,27,Wien
23007,127,Pleinting
12464,10,Passau
12477,79,Stein
14756,8,Kufstein
12485,15,Ulm
12486,49,Stadtamhof
12488,27,Wien
12492,645,Gerastorf
12495,11,Regensburg
12497,27,Wien
12498,27,Wien
12509,305,Hilgartsberg
12516,226,Abensberg
12523,13,Obernzell/Hafnerzell
12531,22,Straubing
12551,3,Linz
12552,24,Tölz
12555,307,Winzer
21003,34,Neuötting
12561,51,Kelheim
12573,9,Hall
12574,3,Linz
12575,81,Gmunden
12576,243,Gaishofen
12577,13,Obernzell/Hafnerzell
12578,498,von der Exlau
12579,10,Passau
12581,105,Reinhausen
12582,60,Sandbach
12584,17,Steyr
12585,3,Linz
12586,17,Steyr
12587,8,Kufstein
12593,15,Ulm
12596,646,
12598,634,Obermedlingen
12601,162,Königstetten
12602,87,von der Au
12603,133,Hartkirchen
12604,337,Heimertingen
12605,266,Pleß
12606,385,Schaden
12607,87,von der Au
12608,51,Kelheim
12609,647,Adlhausen
13183,258,Weltenburg
12616,27,Wien
12624,7,Rosenheim
12625,15,Ulm
15560,1157,Duggendorf
12629,42,Hallein
12633,385,Schaden
12640,127,Pleinting
12645,60,Sandbach
12646,9,Hall
28710,64,Obernberg (am Inn)
12655,8,Kufstein
12659,12,Pressburg
12673,27,Wien
12675,522,Erlangen
12680,4,Aschach
12685,173,Neufelden
12687,28,Freizell/Marsbachzell
12694,27,Wien
12702,21,Salzburg
12706,221,See
12707,13,Obernzell/Hafnerzell
12708,11,Regensburg
12713,9,Hall
12716,62,Augsburg
27296,132,Ohlstadt
12724,9,Hall
12733,148,Ungarn
28774,27,Wien
12735,383,Wörth
39341,144,Rohrbach (in Oberösterreich)
12746,648,Gallinghausen
12755,173,Neufelden
12756,173,Neufelden
12758,144,Rohrbach (in Oberösterreich)
12759,144,Rohrbach (in Oberösterreich)
12760,183,Sarleinsbach
12761,27,Wien
12762,613,Pöring
12763,30,Laufen
12767,68,Neukirchen am Walde
12769,525,von der Zell
12770,25,Eferding
12773,649,von der Fischa
12775,3,Linz
12780,650,Payrstadl
12787,10,Passau
12788,16,Lechbruck
12791,651,Fuchsberg
12792,112,Niederösterreich
12793,652,Beuren
12794,280,Kirchberg (ob der Donau)
12796,211,Krachenhausen
12797,1373,Priel
12798,1183,Schaffhausen
12799,179,Obermühl
12804,27,Wien
12805,655,Neumarkt
12808,27,Wien
12810,656,Siebenbürgen
12811,30,Laufen
12812,43,St. Florian
12813,32,München
12822,27,Wien
12825,44,Ottensheim
12830,11,Regensburg
12832,143,Donaustauf
12834,226,Abensberg
12835,157,Dingolfing
12837,157,Dingolfing
12838,157,Dingolfing
12839,99,Peiting
12840,15,Ulm
12843,1314,Wizen
12844,10,Passau
12845,45,Lembach
12846,4,Aschach
12848,55,Putzleinsdorf
12850,27,Wien
12853,42,Hallein
12854,312,Esternberg
12855,320,Pyrawang
12856,60,Sandbach
12857,25,Eferding
12862,1319,Feldkirchen
12864,256,St. Pölten
12865,129,Audorf (Ober-)
12866,658,Schönanger
12871,247,Lauingen
12872,92,Vilshofen
12873,22,Straubing
13360,42,Hallein
12875,44,Ottensheim
12876,17,Steyr
12881,65,Brandstatt
12883,27,Wien
12884,660,Ilzstadt
12892,34,Neuötting
12893,3,Linz
12895,10,Passau
12896,10,Passau
12897,349,Tulln
12902,662,Strassham
12904,663,Simbach
12905,664,Nördlingen
12906,148,Ungarn
12907,30,Laufen
12908,665,Poysdorf
12914,60,Sandbach
12915,92,Vilshofen
12917,27,Wien
12918,27,Wien
12919,4,Aschach
12920,398,Neusohl
12922,1265,Kellmünz
12923,176,Söldenau
12938,667,Nersingen
12939,9,Hall
12943,668,Spanien
12946,27,Wien
12947,73,Wels
12948,73,Wels
12949,65,Brandstatt
12950,10,Passau
12951,144,Rohrbach (in Oberösterreich)
12954,62,Augsburg
12958,602,Oberalteich
12965,27,Wien
12968,669,Schlesien
12969,380,Regenstauf
12970,349,Tulln
12976,670,Gadendorf
12982,64,Obernberg (am Inn)
12992,27,Wien
12993,26,Wesenufer
12995,183,Sarleinsbach
13004,30,Laufen
13005,26,Wesenufer
13006,173,Neufelden
13010,319,Bergheim (Feldkirchen)
13011,3,Linz
13012,528,Bubesheim
13014,66,von der Ranna
13015,27,Wien
13016,13,Obernzell/Hafnerzell
13019,10,Passau
13024,225,Neuhaus (an der Donau)
13027,671,Brünn
13028,339,Rettingen
13035,403,Flintsbach
13037,29,Engelhartszell
13038,103,Haslach
13044,11,Regensburg
13047,1321,Plankenmühle
13051,27,Wien
13053,243,Gaishofen
13055,157,Dingolfing
13059,27,Wien
13070,9,Hall
13082,225,Neuhaus (an der Donau)
13083,51,Kelheim
13084,15,Ulm
13085,675,Aham
13086,223,Dietzendorf
13087,87,von der Au
13089,2,Nürnberg
13090,27,Wien
13091,4,Aschach
13092,673,Sämerneukirchen
13096,29,Engelhartszell
22709,880,Kleemühle
13101,676,Pfaffenhofen
13113,550,Italien
13115,3,Linz
13116,59,Seestetten
13118,4,Aschach
13119,4,Aschach
13123,15,Ulm
13131,221,See
13132,95,Mauthausen
13133,9,Hall
13136,10,Passau
13157,677,Ansbach
13164,28,Freizell/Marsbachzell
13165,43,St. Florian
13166,77,Neuburg
13169,3,Linz
13185,44,Ottensheim
13188,379,Aggsbach
13191,44,Ottensheim
13193,11,Regensburg
13200,1367,Mühldorf
13201,16,Lechbruck
13202,30,Laufen
13203,49,Stadtamhof
13211,680,Lilienfeld
13212,27,Wien
13216,26,Wesenufer
13218,11,Regensburg
13223,28,Freizell/Marsbachzell
13226,3,Linz
13228,32,München
13233,469,Hengersberg
13239,681,Neapel
13240,85,Einöd (Passau)
13241,9,Hall
13245,27,Wien
13252,10,Passau
13254,68,Neukirchen am Walde
13255,9,Hall
13258,10,Passau
13261,95,Mauthausen
13262,493,Grub (bei Kirchberg)
13263,66,von der Ranna
13264,5,von der Mühl
13265,27,Wien
13266,66,von der Ranna
13267,66,von der Ranna
13268,28,Freizell/Marsbachzell
13269,5,von der Mühl
13271,29,Engelhartszell
13272,4,Aschach
13273,119,Schwaz
13274,682,von der Keplmühl
13278,683,Aughofen
13280,226,Abensberg
13281,684,Meßkirch
13285,92,Vilshofen
13286,92,Vilshofen
13287,82,Braunau (am Inn)
13289,281,Schönering
13294,427,Chiemsee
13295,5,von der Mühl
22753,10,Passau
13297,10,Passau
13301,1275,Hofkirchen
13303,13,Obernzell/Hafnerzell
13305,3,Linz
13306,27,Wien
13313,27,Wien
13322,25,Eferding
13323,27,Wien
13329,13,Obernzell/Hafnerzell
13330,27,Wien
13331,44,Ottensheim
13335,167,Melk
13336,21,Salzburg
28646,11,Regensburg
13363,225,Neuhaus (an der Donau)
13364,86,Mittenwald
13367,65,Brandstatt
13368,225,Neuhaus (an der Donau)
13371,89,Krems
13372,27,Wien
13373,30,Laufen
13376,92,Vilshofen
13377,25,Eferding
13985,119,Schwaz
13380,10,Passau
13381,288,Pöchlarn
13385,10,Passau
13386,685,Lechhausen
13387,2,Nürnberg
13394,686,Groß Enzersdorf
13395,687,Gremheim
13399,11,Regensburg
13401,688,Metten
13405,179,Obermühl
13407,44,Ottensheim
13408,25,Eferding
13409,27,Wien
13410,44,Ottensheim
13411,267,Grieskirchen
13412,27,Wien
13419,1222,Aigen
13420,173,Neufelden
13421,45,Lembach
13422,9,Hall
13423,689,Engelhofen
13424,444,Ötting
13426,27,Wien
13431,41,Deggendorf
13433,3,Linz
21782,10,Passau
13445,98,Schongau
13446,13,Obernzell/Hafnerzell
13449,15,Ulm
13460,4,Aschach
13463,66,von der Ranna
13466,27,Wien
13468,27,Wien
13469,60,Sandbach
13472,100,Donauwörth
13474,36,Saal
13475,127,Pleinting
13476,4,Aschach
13480,2,Nürnberg
13482,10,Passau
13485,24,Tölz
13490,36,Saal
13491,10,Passau
13492,211,Krachenhausen
13494,690,Wildenranna
13496,28,Freizell/Marsbachzell
13497,66,von der Ranna
13502,10,Passau
13509,77,Neuburg
13510,44,Ottensheim
14382,315,Pürnstein
13513,216,Schlögen
13517,13,Obernzell/Hafnerzell
13518,691,Partenstein
13521,87,von der Au
13522,12,Pressburg
13523,692,Farchant
13524,28,Freizell/Marsbachzell
13526,27,Wien
13529,27,Wien
13531,10,Passau
14938,27,Wien
13534,13,Obernzell/Hafnerzell
13591,27,Wien
13537,1025,Klessing
13538,28,Freizell/Marsbachzell
13542,95,Mauthausen
13543,3,Linz
13546,87,von der Au
13547,3,Linz
13548,10,Passau
13549,13,Obernzell/Hafnerzell
13551,87,von der Au
13553,10,Passau
13554,16,Lechbruck
13555,25,Eferding
13556,278,Bruck an der Leitha
13559,27,Wien
13560,32,München
13563,27,Wien
13564,697,Winterberg
13567,175,Neuburg am Inn
13569,173,Neufelden
13570,4,Aschach
13571,126,Windorf
13574,500,Gneisenau
13576,25,Eferding
13577,691,Partenstein
13578,51,Kelheim
13580,11,Regensburg
13583,225,Neuhaus (an der Donau)
27691,87,von der Au
13595,292,Burghausen
13603,196,Landshaag
13607,2,Nürnberg
13610,8,Kufstein
13611,3,Linz
13612,482,Kirchdorf (an der Krems)
13613,5,von der Mühl
13615,10,Passau
13616,8,Kufstein
33033,243,Gaishofen
13627,29,Engelhartszell
13632,3,Linz
13633,3,Linz
13634,28,Freizell/Marsbachzell
13636,32,München
27979,482,Kirchdorf (an der Krems)
13640,21,Salzburg
13641,21,Salzburg
13644,22,Straubing
13646,3,Linz
13648,8,Kufstein
13652,27,Wien
13655,125,Landsberg
13660,77,Neuburg
13661,698,Hopfgarten
13671,103,Haslach
13673,3,Linz
13674,138,Rattenberg
13678,2,Nürnberg
13679,10,Passau
13681,10,Passau
13682,27,Wien
13687,173,Neufelden
13700,144,Rohrbach (in Oberösterreich)
13708,29,Engelhartszell
13714,60,Sandbach
13719,225,Neuhaus (an der Donau)
13724,127,Pleinting
13728,30,Laufen
13730,87,von der Au
13731,55,Putzleinsdorf
13732,28,Freizell/Marsbachzell
13737,225,Neuhaus (an der Donau)
13738,13,Obernzell/Hafnerzell
13740,11,Regensburg
13744,87,von der Au
13746,65,Brandstatt
13751,33,Hofkirchen (im Mühlkreis)
13754,8,Kufstein
13755,11,Regensburg
13758,25,Eferding
29107,25,Eferding
13774,3,Linz
13775,27,Wien
13777,10,Passau
13781,196,Landshaag
13788,65,Brandstatt
13789,441,Götzendorf
13798,128,Innsbruck
13800,361,Hartheim
21410,29,Engelhartszell
13808,62,Augsburg
13816,15,Ulm
13818,41,Deggendorf
13819,45,Lembach
13820,10,Passau
13821,1365,Kirchdorf
13823,32,München
13824,180,St. Nikola
13825,87,von der Au
13826,5,von der Mühl
13828,3,Linz
13836,25,Eferding
13837,526,Spitz
13838,28,Freizell/Marsbachzell
13841,2,Nürnberg
35834,222,Belgrad
13845,11,Regensburg
13873,60,Sandbach
13876,41,Deggendorf
13878,65,Brandstatt
13879,25,Eferding
13880,60,Sandbach
13895,3,Linz
22790,65,Brandstatt
13898,700,Abbach
13907,162,Königstetten
13908,229,Stockerau
13909,99,Peiting
13912,702,Vöcklabruck
13919,90,Glarus
13924,286,Ortenburg
13927,3,Linz
13932,234,Aldersbach
13934,514,Krün
13937,1241,Audorf
13948,60,Sandbach
13951,9,Hall
23269,28,Freizell/Marsbachzell
20443,59,Seestetten
13982,183,Sarleinsbach
13988,246,Korneuburg
13995,11,Regensburg
13998,32,München
14003,3,Linz
14005,19,Berchtesgaden
14007,82,Braunau (am Inn)
14010,27,Wien
14014,7,Rosenheim
14017,62,Augsburg
14025,90,Glarus
14030,66,von der Ranna
14033,30,Laufen
14035,16,Lechbruck
14045,51,Kelheim
14048,550,Italien
14051,704,von der Jägermühl
14052,3,Linz
14053,701,Suben
14056,13,Obernzell/Hafnerzell
14057,175,Neuburg am Inn
14058,154,Schlägl
14059,32,München
14063,27,Wien
14064,27,Wien
14065,705,Papa
14069,26,Wesenufer
14072,15,Ulm
14075,99,Peiting
14082,133,Hartkirchen
14083,706,Haibach
14093,3,Linz
14104,707,Göttersdorf
14107,61,Landshut
14108,146,Neustadt an der Donau
14110,501,Gstocket
14111,9,Hall
14115,92,Vilshofen
29714,66,von der Ranna
14118,708,Wolfstein
14119,10,Passau
14120,1157,Duggendorf
14121,383,Wörth
14122,92,Vilshofen
14123,183,Sarleinsbach
14124,709,Holzkirchen
14126,180,St. Nikola
14128,142,Ingolstadt
14138,390,Peuerbach
14144,418,von der Freyung
14145,4,Aschach
14146,65,Brandstatt
14147,65,Brandstatt
14148,87,von der Au
14149,608,Pfannstill
22873,70,Angath
25280,27,Wien
14154,258,Weltenburg
14155,44,Ottensheim
14158,25,Eferding
14159,83,Häuseln
14165,10,Passau
14171,3,Linz
17174,10,Passau
14180,97,Murnau
14181,27,Wien
14182,319,Bergheim (Feldkirchen)
14183,150,Wiesen
14191,60,Sandbach
14195,11,Regensburg
14198,21,Salzburg
14199,216,Schlögen
16543,324,Mähren
14212,16,Lechbruck
14214,173,Neufelden
14215,259,Steyregg
14234,44,Ottensheim
14247,87,von der Au
14248,65,Brandstatt
14249,87,von der Au
14250,87,von der Au
14251,87,von der Au
14252,711,Landing
14259,712,Frankenburg
14260,87,von der Au
14261,385,Schaden
14262,360,Neudeck
14263,4,Aschach
14266,45,Lembach
14267,553,Marktl
14268,671,Brünn
14270,86,Mittenwald
14277,55,Putzleinsdorf
14281,310,Niederalteich
21724,875,Kopfing
21681,874,Seestall
14294,45,Lembach
14301,105,Reinhausen
14303,3,Linz
14306,797,Frankfurt am Main
14309,103,Haslach
14314,65,Brandstatt
14316,10,Passau
14317,48,Kasten (an der Donau)
14320,63,Kallmünz
14323,126,Windorf
14324,4,Aschach
14325,17,Steyr
14327,17,Steyr
20624,26,Wesenufer
14331,193,Wilhering
14332,713,Nicklsbach
14334,114,Pielenhofen
14336,30,Laufen
14337,221,See
14338,4,Aschach
14340,45,Lembach
14349,4,Aschach
14352,27,Wien
14355,27,Wien
32933,75,Sallatobel
14358,32,München
15733,343,Altenfelden
14368,41,Deggendorf
14369,1266,Deggendorf/Duggendorf
14372,10,Passau
14374,15,Ulm
14391,69,Schärding
14392,276,Schwarzach
14395,30,Laufen
14397,129,Audorf (Ober-)
14398,700,Abbach
14402,60,Sandbach
14415,216,Schlögen
14416,702,Vöcklabruck
14419,83,Häuseln
39352,4,Aschach
14421,2,Nürnberg
14427,110,Reichersberg
14434,3,Linz
14435,13,Obernzell/Hafnerzell
14437,25,Eferding
14438,55,Putzleinsdorf
14439,87,von der Au
14443,10,Passau
14444,87,von der Au
14445,87,von der Au
14446,190,Waizenkirchen
14448,196,Landshaag
14450,41,Deggendorf
14451,622,Armstorf
14452,775,Alkoven
14453,66,von der Ranna
14454,303,Mahd
14456,7,Rosenheim
