ladung_zielortId,ladungId,zielort
5609,163800,27
5610,163801,27
5611,163802,27
5612,163841,27
5613,163883,3
5614,163931,3
5615,164048,27
5616,164124,3
5617,164126,25
5618,164131,27
5619,164133,3
5620,164176,27
5621,164348,3
5622,164353,3
5623,164356,27
5624,164357,27
5625,164519,27
5626,164520,27
5627,164522,27
5628,164526,3
5629,164547,3
5630,164593,27
5631,164624,27
5632,164689,3
5633,165051,27
5634,165161,27
5635,165471,148
5636,165473,148
5637,165483,148
5638,165507,69
5639,165544,112
5640,165620,69
5641,165631,148
5642,165740,27
5643,165741,148
5644,165748,3
5645,165754,3
5646,165756,27
5647,165806,354
5648,165808,148
5649,165850,27
5650,165854,27
5651,165872,27
5652,165982,148
5653,166052,148
5654,166231,27
5655,166232,27
5656,166235,148
5657,166248,3
5658,166254,10
5659,166262,148
5660,166264,148
5661,166265,148
5662,166268,3
5663,166314,148
5664,166403,27
5665,166457,27
5666,166458,148
5667,166459,27
5668,166560,27
5669,166567,148
5670,166686,148
5671,166712,27
5672,166729,148
5673,166813,148
5674,166815,550
5675,166817,148
5676,166854,148
5677,166877,10
5678,166898,148
5679,166899,148
5680,166902,148
5681,166938,27
5682,166958,3
5683,167037,148
5684,167044,148
5685,167077,4
5686,167171,3
5687,167173,148
5688,167176,148
5689,167190,27
5690,167191,148
5691,167192,148
5692,167210,4
5693,167230,27
5694,167231,27
5695,167232,27
5696,167233,27
5697,167269,148
5698,167271,27
5699,167272,148
5700,167335,148
5701,167338,148
5702,167339,27
5703,167342,148
5704,167347,148
5705,167433,148
5706,167456,27
5707,167518,27
5708,167543,148
5709,167633,148
5710,167696,148
5711,167712,4
5712,167724,11
5713,167766,10
5714,167811,148
5715,167868,81
5716,167902,3
5717,167921,148
5718,167976,148
5719,167979,148
5720,167980,3
5721,167988,148
5722,167990,550
5723,168056,148
5724,168116,3
5725,168117,81
5726,168147,27
5727,168170,3
5728,168199,354
5729,168302,3
5730,168314,148
5731,168331,3
5732,168403,3
5733,168419,10
5734,168515,112
5735,168554,27
5736,168558,3
5737,168569,148
5738,168676,27
5739,168691,148
5740,168692,3
5741,168763,656
5742,168773,3
5743,168817,148
5744,168840,148
5745,169014,3
5746,169219,148
5747,169321,3
5748,169394,3
5749,169405,27
5750,169450,27
5751,169548,3
5752,169644,112
5753,169651,112
5754,169672,148
5755,169749,3
5756,169768,27
5757,169775,27
5758,169778,3
5759,169921,3
5760,169969,3
5761,170157,27
5762,170215,29
5763,170295,32
5764,170309,3
5765,170413,10
5766,170432,3
5767,170434,3
5768,170435,4
5769,170449,27
5770,170452,3
5771,170460,27
5772,170477,27
5773,170505,148
9523,265262,112
5775,170577,225
5776,170584,112
5777,170590,112
5778,170593,112
5779,170643,112
5780,170672,27
5781,170675,112
5782,170677,92
5783,170758,112
5784,170813,3
5785,170821,27
5786,170823,112
5787,170842,27
5788,170846,112
5789,170848,112
5790,170860,3
5791,170881,3
5792,170894,112
5793,170898,3
5794,170904,10
5795,171042,3
5796,171088,10
5797,171092,3
5798,171097,112
5799,171123,179
5800,171178,112
5801,171279,27
5802,171363,148
5803,171364,148
5804,171367,27
5805,171376,4
5806,171378,3
5807,171398,27
5808,171401,27
5809,171405,27
5810,171413,27
5811,171470,27
5812,171479,3
5813,171481,73
5814,171485,27
5815,171526,3
5816,171573,27
5817,171620,27
5818,171642,112
5819,171655,10
5820,171748,27
5821,171754,3
5822,171773,354
5823,171938,73
5824,171955,3
5825,171956,3
5826,172032,27
5827,172040,27
5828,172162,27
5829,172216,3
5830,172242,3
5831,172250,3
5832,172258,27
5833,172259,27
5834,172287,3
5835,172289,3
5836,172316,3
5837,172468,1019
5838,172506,27
5839,172549,27
5840,172550,27
5841,172551,27
5842,172565,27
5843,172745,27
5844,172746,27
5845,172806,3
5846,172906,27
5847,172907,27
5848,172916,3
5849,172960,27
5850,172996,3
5851,173000,3
5852,173007,969
9531,265289,179
9530,265288,179
9529,265287,179
5856,173020,3
5857,173022,27
5858,173024,27
5859,173047,95
5860,173048,95
5861,173096,3
5862,173236,4
5863,173286,148
5864,173288,3
5865,173297,73
5866,173307,3
5867,173334,27
5868,107044,27
5869,173407,3
5870,173430,27
5871,173431,27
5872,173461,148
5873,173464,3
5874,173594,27
5875,173595,27
5876,173616,3
5877,173617,27
5878,173618,27
5879,173619,27
5880,173663,148
5881,173681,550
5882,173724,148
5883,173725,27
5884,173751,27
5885,173799,148
5886,173800,148
5887,173987,148
5888,174024,148
5889,174025,148
5890,174167,3
9528,265286,179
9527,265279,27
5893,174218,3
5894,174264,3
5895,174302,27
5896,174353,3
5897,174359,3
5898,174361,3
5899,174414,27
5900,174415,27
5901,174441,27
5902,174460,27
5903,174481,27
5904,174606,148
5905,174624,3
5906,174686,3
5907,174768,27
5908,174840,10
5909,174865,148
5910,174868,148
5911,174895,148
5912,174898,148
5913,174899,148
5914,174900,148
5915,174913,3
5916,174919,148
5917,175000,3
5918,175043,27
5919,175044,27
5920,175218,3
5921,175220,27
5922,175237,27
5923,175241,4
5924,175245,3
5925,175405,27
5926,175424,10
5927,175491,27
5928,175512,3
5929,175567,3
5930,175574,27
5931,175577,148
5932,175589,27
5933,175590,27
5934,175591,112
5935,175614,179
5936,175620,27
5937,175621,44
5938,175906,27
5941,175953,1
5942,175954,27
5943,175962,179
5944,176004,3
5945,176137,112
5946,176226,27
5947,176342,354
5948,176601,27
5949,176615,27
5950,176717,10
5951,176757,65
5952,176760,3
5953,176796,3
5954,176808,148
5955,176894,148
5956,176984,3
5957,177039,27
5958,177040,27
5959,177041,148
5960,177192,27
5961,177407,3
5962,177440,27
5963,177478,27
5964,177593,167
5965,177616,3
5967,177618,4
5968,177620,65
5969,176440,148
5970,177772,27
5971,177792,3
5972,177848,3
5973,177853,3
5975,178073,196
5976,178086,3
5977,178084,845
5978,178089,3
5979,178157,27
8905,179411,44
5981,178169,170
5982,178344,10
5983,178345,10
5984,178351,1318
5985,178443,10
5986,178464,179
5987,178465,179
5988,178466,179
5989,178467,179
5990,178468,179
5991,178469,179
5992,178470,179
5993,178471,179
5994,178472,179
5995,178503,3
5996,178510,3
5997,178557,3
5999,178763,3
6000,178765,10
6001,178814,3
6002,178838,3
6003,178839,3
6004,178864,27
6005,178992,69
6006,179011,27
6007,179013,3
6008,179050,27
6009,179054,27
6010,179112,27
6011,179115,179
6012,179225,3
6013,179290,354
6014,179314,12
6015,179325,550
6016,179333,179
6017,179335,27
6018,179340,4
6019,179372,27
6020,179401,27
6021,179413,3
6022,179624,3
6023,179787,21
6024,179789,21
6025,179825,715
6026,179829,27
6027,179845,3
6028,179939,3
6029,179963,27
6030,179976,248
6031,180266,4
6032,180411,248
6033,180166,248
6034,180121,248
6035,180415,1047
6036,180418,11
6037,180460,25
6038,180666,27
6039,180737,3
6040,180887,3
6041,180983,3
6042,181059,27
6043,181138,3
6044,181188,3
6045,181191,27
6046,181194,112
6047,181195,27
6048,181209,11
6049,181385,3
6050,181387,10
6051,181396,3
6052,181488,248
6053,181527,4
6054,181562,27
6055,181666,175
6056,181678,12
6057,181878,733
6058,181880,3
6059,181883,175
6060,181884,175
6061,181901,3
6062,181916,248
6063,181936,27
6064,181939,27
6065,181940,27
6066,181941,27
6067,181942,27
6068,181944,27
6069,181986,3
6072,182059,27
6075,182217,11
6076,182373,3
6077,182374,3
6078,182384,3
6079,182540,3
6080,182549,27
6081,182551,3
6082,182570,27
6085,182715,733
9539,182991,27
9538,182990,27
9537,182989,27
6089,182890,3
6090,182915,27
6091,182987,27
6092,182988,27
6093,182998,10
6094,183006,27
6095,183043,25
6096,183186,27
6097,183189,3
6098,183243,4
6099,183242,4
6100,183383,27
6101,183389,3
6102,183433,248
6104,183445,27
6105,183476,10
6106,183504,44
6107,183523,3
6108,183536,148
6109,183652,248
6110,183756,27
6111,183775,4
6112,183831,21
6113,183851,27
6114,183850,27
6115,183852,27
6116,183853,27
6117,183854,27
6118,183855,27
6119,183966,10
6120,184018,27
6121,184038,10
6122,184152,10
6123,184171,3
6124,184172,3
6125,184192,3
6126,184216,9
6127,184238,27
6128,184266,1060
6129,184370,27
6130,184375,568
6131,184376,32
6132,184383,1063
6133,184384,1063
6134,184394,3
6135,184474,10
6136,184603,27
6137,184618,3
6138,184702,27
6140,184834,27
6141,184848,315
6142,184857,3
6143,185023,27
6144,185035,27
6145,185131,4
6146,185130,4
6147,185134,27
6148,185209,3
6149,185342,27
6150,185345,3
6151,185360,10
6152,185396,4
6153,185420,27
6154,185432,3
6155,185532,27
6156,185547,12
6157,185569,3
6158,185586,18
6159,185598,27
6160,185605,27
6161,185617,3
6162,185627,27
6163,185642,27
6164,185716,27
6165,185718,27
6166,185752,10
6167,185788,27
6168,185971,3
6169,185973,179
6170,186017,27
6171,186142,3
6172,186143,3
6173,186144,3
6174,186145,3
6175,186160,27
6176,186201,3
6177,186270,27
6178,186271,27
6179,186371,225
6180,186373,3
6181,186443,55
6182,186453,27
6183,186464,225
6184,186526,252
6185,186714,1072
6186,186911,3
6187,186967,27
6188,186976,3
6189,187207,27
6190,187230,27
6191,187238,10
6192,187254,10
6193,187448,27
6194,187485,27
6195,187589,3
6196,187590,354
6197,187600,25
6198,187622,225
6199,187623,21
6200,187631,10
6201,187634,148
6202,187635,3
6203,187715,27
6204,187756,27
6205,187848,27
6206,187860,278
6207,187942,27
6208,187951,27
6209,188038,25
6210,188060,4
6211,188062,3
6212,188206,148
6213,188220,3
6214,188282,160
6215,188336,201
6216,188345,3
6217,188347,3
6218,188349,4
6219,188383,3
6220,188384,119
6221,188414,10
6222,188415,10
6223,188417,196
6224,188418,179
6225,188419,12
6226,188488,179
6227,188540,3
6228,188577,44
6230,188676,112
6231,188684,112
6232,188687,112
6233,188689,27
6234,188830,12
6235,188926,112
6236,188935,3
6237,188954,10
6238,188957,4
6239,188969,3
6240,188979,27
6241,188994,25
6242,189011,10
6243,189013,175
6244,189057,112
6245,189078,3
6246,189101,225
6247,189104,25
6248,189228,27
6249,189242,27
6250,189249,27
6251,189260,27
6252,189265,10
6253,189511,27
6254,189550,10
6255,189672,27
6256,189733,27
6257,189754,11
6258,189794,179
6259,189847,27
6260,189856,27
6261,189918,3
6262,189950,27
6263,189963,27
6264,190006,27
6265,190007,27
6266,190013,27
6267,190084,1318
6269,190106,27
6270,190300,1137
6271,190313,4
6272,190314,27
9039,190346,27
6274,190344,372
6275,190351,25
6276,190359,27
6277,190441,27
6278,190614,3
6279,190619,27
6280,190639,27
6281,190665,27
6282,190697,27
6283,190698,3
6284,190707,3
6285,190709,3
6286,190820,10
6287,190821,10
6288,190879,27
6289,190897,27
6290,190900,27
6291,190925,112
6292,190898,148
6293,56819,119
6294,190963,3
6295,191030,407
6296,191031,407
6297,191059,3
6298,191079,3
6299,191141,12
6300,191162,4
6301,191272,148
6302,191271,148
6303,191298,3
6304,191315,112
6305,191536,3
6306,191605,354
6307,191610,3
6308,191615,3
6309,191619,10
6310,191681,3
6311,191683,44
6312,191685,25
6313,191776,27
6314,191841,10
6315,191876,112
6316,191877,112
6317,191909,3
6318,192098,3
6319,192145,3
6320,192186,61
6321,192208,4
6322,192207,4
6323,192214,349
6325,192315,112
6326,192318,4
6327,192322,112
6328,192328,11
6329,192465,27
6330,192704,27
6331,192705,112
6332,192728,10
6333,192730,10
6334,192731,148
6335,192776,10
6336,192777,3
6337,192778,10
6338,192805,112
6339,192850,715
6340,192873,354
6341,192886,27
6342,192956,3
6343,192960,148
6344,192983,10
6345,192989,27
6346,193114,3
6347,193123,3
6348,193157,3
6349,193177,27
6350,193192,10
6351,193195,112
6352,193196,112
6353,193208,112
6354,193265,112
6355,193266,112
6356,193311,7
6358,193321,27
6359,193326,3
6360,193636,4
6361,193845,119
6362,193852,11
6363,193887,27
6364,193892,4
6365,194020,27
6366,194050,3
6367,194052,3
6368,194084,4
6369,194088,21
6370,194106,3
6371,194140,190
6372,194143,3
6373,194186,10
6374,194191,11
6375,194197,1137
6376,194198,148
6377,194200,27
6378,194217,175
6379,194233,27
6380,194306,4
6381,194309,27
6382,194314,27
6383,194318,27
6384,194339,27
6385,194353,112
6386,194434,27
6387,194435,3
6388,194575,10
6389,194576,10
6390,194583,30
6391,194583,21
6392,194583,322
6393,194583,292
6394,194591,27
6395,194592,148
6396,194593,119
6397,194606,27
6398,194619,3
6399,194629,27
6400,194661,27
6401,194663,4
6402,194678,27
6403,194722,10
6404,194796,3
6405,194812,27
6406,194821,27
8923,194823,27
6408,194836,3
6409,194839,354
6410,194876,27
6411,194879,3
6412,195002,264
6413,195003,3
6414,195010,179
6415,195021,27
6416,195027,27
6417,195099,3
6418,195190,148
6419,195241,112
6420,195265,3
6421,195266,3
6422,195386,3
6423,195421,3
6424,195417,27
6425,195432,3
6426,195440,112
6427,195464,225
6428,195603,27
6429,195628,3
6430,195636,112
6431,195642,27
6432,195646,27
6433,195653,27
6434,195762,27
6435,195784,3
6436,195787,3
6437,195862,27
6438,195896,10
6439,195903,18
6440,195945,3
6441,195955,3
6442,195972,27
6443,196028,89
6444,196068,154
6445,196080,1
6446,196179,27
6447,196212,210
6448,196235,10
6449,196243,3
6450,196245,3
6451,196436,315
6453,196440,4
6454,196495,11
6456,196509,3
6457,196512,3
6458,196517,1101
6459,196563,27
6460,196576,10
6461,196577,10
6462,196661,27
6463,196746,27
6464,196783,27
6465,196786,3
6466,196815,10
6467,196817,73
6468,196864,179
6469,196866,225
6470,196985,3
6471,197181,1104
6472,197189,27
6473,197198,3
6474,197235,4
6475,197298,27
6476,197318,27
6477,197362,3
6478,197384,3
6479,197392,27
6481,197420,27
6482,197419,27
6483,197439,148
6484,197447,193
6485,197458,27
6488,197658,27
6489,197681,44
6490,197682,3
6491,197730,27
6492,197791,27
6494,197850,27
9060,264479,27
6496,197877,148
6497,197886,27
6498,197915,3
6499,197919,4
6500,197975,4
6502,197996,27
6503,197999,27
6504,198033,44
6505,198074,112
6506,198096,54
6507,198107,11
6508,198133,3
6510,198327,158
6511,198328,158
6512,198372,4
6514,198236,110
6515,198598,27
6516,198626,27
6517,198635,575
6520,198657,148
6521,198658,89
9064,200067,3
6523,198659,89
9061,264480,27
6525,198661,27
6526,198668,27
6527,198753,148
6528,198781,27
6530,198835,27
6531,198836,27
6532,198848,27
6533,198896,81
6534,198973,3
6535,199001,73
6536,199043,3
6537,199061,3
6538,199064,27
6539,199147,4
6540,199149,10
6541,199151,27
6542,199160,27
6543,199161,27
6544,199243,3
6545,199246,10
6546,199253,1137
6547,199268,5
6548,199273,9
9546,184835,27
6550,199447,27
6551,199450,27
6552,199486,148
6553,199488,148
6554,199494,119
6555,199493,119
6556,199515,27
6557,199547,27
6558,199552,27
6559,199563,27
6560,199652,44
6561,199653,27
6562,199654,27
6563,199742,148
6564,199743,27
6565,199772,3
6566,199777,3
6567,199909,27
6568,199968,148
6569,200045,25
6570,200078,3
6571,66172,179
6572,200186,3
6573,200232,3
6574,200241,27
6575,200284,148
6576,200286,271
6577,200295,27
6578,200301,27
6579,200303,27
6580,200311,27
6581,200310,27
6582,200312,27
6583,200315,27
6584,200314,27
6585,200317,27
6586,200319,27
6587,200320,27
6588,200321,27
6589,200356,27
6590,200358,148
6591,200379,10
6592,70629,27
6593,70669,27
6594,70670,27
6595,70672,27
6596,200459,10
6597,200507,179
6598,200576,3
6599,72025,27
6600,200629,3
6601,200650,27
6602,200663,3
6603,200665,4
6604,200668,4
6605,200698,44
6606,200706,222
6607,200719,27
6608,200721,775
6609,200781,27
6610,200786,27
6611,200790,27
6612,72763,27
6613,200804,1
6614,200897,11
8939,200898,27
6616,200922,1116
6617,200933,27
6618,200942,27
6619,200961,4
6620,200966,10
6621,201072,3
6622,201093,27
6623,75335,27
6624,201205,27
6625,201213,65
6626,201216,27
6627,201238,27
6628,77249,167
6629,201249,27
6630,201264,27
6631,201267,27
6632,201286,3
6633,201302,27
6634,201309,3
6635,78010,3
6636,78013,4
6637,78820,17
6638,201428,27
6639,201429,27
9478,202426,4
6641,201547,27
6642,201550,27
6643,201551,27
6644,201552,27
6645,201554,3
6648,201565,148
6649,201566,44
6650,201567,281
6651,201575,27
9072,264492,27
9073,264494,27
6654,201908,179
6655,202127,27
6656,202133,3
6657,202156,27
6658,202157,27
6659,202167,179
6660,202170,27
6661,202201,27
6662,202211,10
6663,202273,179
6664,202339,27
6665,83410,11
6666,202387,27
6667,202419,3
6668,202422,3
6669,202440,119
6670,202439,119
6671,202466,17
6672,202574,27
6673,202591,27
6674,202597,27
6675,202599,27
6676,202602,148
6677,202654,27
6678,202676,27
6679,202684,27
6680,202690,11
6681,202691,1120
6682,202692,354
6683,202693,11
9343,236512,3
7878,236357,112
6686,202696,44
6687,202714,3
6688,202749,18
6689,202807,3
6690,202808,3
6691,202818,489
6692,202825,193
6693,202870,27
6694,202902,3
6695,202950,4
6696,99122,706
6697,202983,27
6698,203001,550
6700,90148,27
6701,90149,27
6702,203098,27
6703,90433,814
6704,203135,27
6705,203271,27
6706,203272,27
6707,91166,3
6708,91714,12
6709,203306,10
6710,91948,1123
6711,91949,12
6712,203338,112
6714,92606,10
6715,92599,10
6716,203453,148
6717,203519,144
6718,203563,27
6719,203564,27
6720,203634,27
6721,95616,27
6722,95295,210
6724,95254,3
6725,95255,27
6727,96036,3
6728,96332,3
6729,203803,3
6730,203816,112
6731,97883,12
6732,203900,27
6733,203901,27
6734,203911,112
6735,99644,11
6736,203915,27
6737,203916,27
6738,100171,27
6739,100683,903
6740,203941,3
6742,101343,4
6743,101376,12
6744,101531,4
6745,204066,27
6746,101970,903
6747,101971,829
6748,204091,3
6749,102181,388
6750,102325,27
6751,204168,32
6752,102765,1127
6753,102766,27
6754,204177,27
6755,204178,3
9108,224392,27
6757,102833,27
6758,102927,27
6759,102995,3
6760,103255,27
6761,204223,1331
6762,104463,27
6763,204427,27
6764,204458,27
6765,204468,3
6766,104814,4
6767,104828,10
6768,104899,4
6769,204536,27
6770,204540,27
6771,105039,27
6772,204584,354
6773,26476,112
6775,105180,3
6776,105635,4
6777,204721,81
6778,204251,81
6779,204731,3
6780,204751,194
6781,204799,10
6783,204801,10
6784,204815,112
6786,106930,1129
6787,204892,27
6788,107073,89
6789,204908,21
6790,204916,10
6791,107272,1131
6792,205002,112
6793,205003,112
6794,205004,112
6795,205017,27
6796,205021,27
6797,205048,27
6798,205063,1318
6799,205093,27
6800,205119,733
6801,107528,160
6802,107674,27
6803,205149,3
6804,205157,10
6805,205166,27
6806,108398,27
6807,205249,3
6808,205300,3
6809,205265,3
6810,205266,3
6811,205267,3
6812,205268,3
6813,205269,3
6814,205270,3
6815,205280,3
6816,205281,3
6817,205282,3
6818,205285,3
6819,205287,3
6820,205292,3
6821,205311,3
6822,205312,3
6823,205313,3
6824,205319,3
6825,205328,3
6826,205330,27
6827,205331,3
6828,205332,3
6829,205333,3
6830,205334,3
6831,205335,3
6832,205336,3
6833,205338,3
6834,205339,3
6835,205340,3
6836,205364,3
6837,205365,3
6838,205366,3
6839,205367,3
6840,205368,3
6841,205369,3
6842,205370,3
6843,205371,3
6844,205424,27
6845,205435,3
6846,205436,77
6847,205442,21
8951,206263,167
8950,205461,27
6850,205477,4
6851,108272,27
6852,205694,179
6854,108842,4
6855,108923,3
6856,109375,11
6857,205715,175
6858,109840,27
6859,205738,27
6861,205781,27
6862,205787,69
6864,110223,27
6865,110230,4
6866,111914,744
6867,111998,10
6868,112004,10
6870,113242,330
6871,206250,3
6872,206251,3
6873,206252,3
6874,206253,3
6875,206254,3
6876,206255,3
6877,206256,3
6878,206257,3
6879,206258,3
6880,206259,3
6881,206260,3
6882,206266,179
6883,206268,29
6884,113590,11
6885,113688,4
6886,113689,4
6887,206336,3
6888,206337,3
6889,206338,3
6890,206339,3
6891,206340,3
6892,206341,3
6893,206342,3
6894,206343,3
6895,206344,3
6896,206345,3
6897,206346,3
6898,206347,3
6899,206348,3
6900,206349,3
6901,206350,3
6902,206351,3
6903,206352,3
6904,206353,3
6905,206354,3
6906,206355,3
6907,206356,3
6908,206357,3
6909,206358,3
6910,206359,3
6911,206360,3
6912,206361,3
6913,206362,3
6914,206363,3
6915,206364,3
6916,206365,3
6917,206366,3
6918,206367,3
6919,206368,3
6920,113817,29
6921,206410,154
6922,206434,550
6923,206466,3
6924,206471,167
6925,206546,3
6926,206644,27
6927,114500,4
6928,114701,248
6929,115085,27
6930,206716,3
6931,206751,27
6932,115611,10
6933,206869,4
6934,117255,680
6935,206966,3
6936,206973,27
6937,207003,3
6938,207021,3
6940,207060,3
6941,125065,864
9486,265059,27
6943,207153,3
6944,207161,797
6945,140525,1136
6946,117951,1136
6947,131499,3
6948,207199,74
6949,133142,202
6950,133649,27
6951,207287,27
6952,207374,201
6953,134496,170
6954,207391,27
6955,134543,306
6956,207475,27
6957,135179,27
6958,207523,167
6959,135412,43
6960,135417,3
6961,135911,43
6962,136311,511
6963,136338,264
6964,136339,145
6965,136340,864
6966,136341,73
6967,136606,27
6968,136660,256
6969,136661,27
6970,136663,27
6971,136681,4
6972,207606,10
6973,207745,27
6974,207772,27
6975,207779,202
6976,207787,27
6977,207788,27
6978,207789,27
6979,139600,1137
6980,90139,1137
6981,95168,1137
6982,105337,1137
6983,106024,1137
6984,120806,1137
6985,141586,1137
9444,264897,1137
6987,207825,27
6988,207833,81
6989,139865,74
6990,356,27
6991,4435,3
6992,207935,27
6993,207975,11
6994,208209,3
9477,201502,3
6998,208520,3
6999,208524,3
7000,10400,788
7001,208609,27
7002,10604,3
7003,208619,27
7004,208628,43
7005,208636,797
7006,11085,3
7007,11387,27
7008,208793,3
7009,208794,27
7010,16329,27
7011,208938,3
7012,208965,3
7013,16821,27
7014,208982,3
7015,209013,27
7016,18924,133
7017,18984,6
7018,209074,767
7021,21289,10
7022,21309,27
7023,209178,10
7024,21956,10
7026,209275,3
7027,209281,679
7028,23568,3
7029,24035,4
7030,209437,27
7031,24441,3
7032,24443,344
7033,209463,160
7034,209464,160
7035,25908,10
7036,209602,3
7037,209694,27
7038,209808,3
7039,209817,3
7040,113988,112
7041,30455,3
7042,30456,3
7043,31008,95
7044,31111,269
7045,32215,11
7046,32291,27
7047,35583,202
7049,36403,112
7050,209943,112
7051,209952,3
7052,36828,4
7053,37031,3
7054,37507,27
7055,37726,27
7056,37947,3
7058,210032,27
7059,210052,27
7060,210065,1177
7061,210070,27
7062,38441,27
7063,38483,3
7064,210074,3
7065,210081,148
7066,210099,3
7067,210107,112
7068,210192,27
7069,210221,3
7070,210370,100
7071,210391,112
7072,210394,148
7073,210395,179
7074,210398,3
7075,210399,3
7076,210760,148
7077,210834,671
7078,210835,273
7079,210840,27
7080,210839,27
7081,210865,27
7082,210907,3
7083,210924,27
7084,211031,148
7085,211033,27
7086,211037,10
7087,211045,322
7088,211046,21
7089,211055,3
7090,211173,27
9079,264499,27
7092,211194,148
7093,211197,148
7094,211246,3
7095,211269,3
7096,211283,3
7097,211290,27
7098,211329,27
7099,211344,112
7100,211347,65
7101,211351,349
7102,211355,3
7103,211356,148
7104,211365,3
7105,211378,3
7106,211457,27
7107,211662,27
7108,211700,27
7109,211704,4
7110,211703,4
7111,211745,4
7112,211755,27
7113,211762,278
7114,211766,4
7115,211798,148
7116,211827,10
7117,211895,27
7118,211898,10
7119,211899,550
7120,211938,12
7121,211942,27
7122,211958,10
7123,211968,65
7124,211972,27
7125,211976,10
7126,211979,372
7127,211992,1137
7128,212016,3
7130,212101,27
7131,212158,3
7132,212176,10
7133,212197,3
7136,213473,27
7137,213674,27
7138,213689,27
7139,213707,3
7140,213780,3
7141,213872,3
7142,213906,32
7143,213965,179
7144,213973,3
7145,213999,3
7146,214001,112
7147,214020,3
7148,214038,3
7149,214040,15
7150,214066,10
7151,214099,112
7152,214133,148
7153,214158,10
7154,214160,11
7155,214194,112
7156,214199,112
7157,214240,148
7158,214284,27
7159,214336,112
7160,214415,27
7161,214508,27
7162,214683,10
7163,214696,771
7164,214702,575
7165,214772,10
7166,214804,3
7167,215074,3
7168,215149,27
7170,215169,27
9446,49106,27
7173,215246,3
7174,215247,3
7175,215369,27
7176,215371,27
7178,215374,27
7179,215375,27
7180,215378,179
7181,215436,3
7182,215441,27
7183,215584,3
7184,215626,621
7185,215699,3
7186,215700,10
7187,215914,65
7188,215997,354
7189,215999,354
7190,216090,4
7191,216094,4
7192,216117,3
7193,216141,550
7194,216177,10
7227,218362,27
7196,86959,27
7197,216263,3
7198,216350,74
7199,216428,3
7200,216447,148
7201,216595,3
7202,216608,3
7203,216611,27
7204,216612,27
7205,216648,11
7206,216658,11
7207,216708,27
7208,216719,148
7209,216809,3
7210,216961,27
7211,217182,10
7212,217189,797
7213,217304,27
7214,217445,797
7215,217498,27
7216,217551,27
7217,217550,27
7218,217552,27
7219,218061,1148
7220,218096,74
7221,218147,3
7222,218237,27
7223,218245,27
7224,218253,27
7225,218276,65
7226,215768,27
7228,218510,27
7229,218521,148
7230,218546,3
7231,218547,179
7232,218549,27
7233,218563,27
7234,218571,27
7235,218644,27
7236,218677,27
7237,218684,27
7238,218686,27
7239,218700,4
7240,218791,27
7241,218794,27
7242,218832,1137
7243,218868,89
7244,218883,148
7245,218884,1263
7246,218918,3
7247,218919,27
7248,218966,27
7249,219026,148
7250,219033,27
7251,219085,62
7252,219089,27
7253,219090,656
7254,219142,27
7255,219153,112
7256,219154,27
7257,219157,27
7258,219167,3
7259,219278,27
7260,219334,27
7261,219376,3
7262,219470,27
7263,219482,27
7264,219499,27
7265,219537,27
7266,219577,11
7267,219594,73
7268,219612,119
7269,219623,27
7270,219634,10
7271,219637,65
7272,219667,27
7273,219853,27
7274,219876,3
7276,219895,3
7277,220066,27
7278,220109,148
7279,220134,354
7280,220207,27
7281,220232,27
7282,220247,27
7283,220423,27
7284,220426,112
7285,220440,3
7286,220514,148
7287,220589,479
7288,220592,479
7289,220596,829
7290,220629,3
7291,220637,27
7292,46856,27
7293,220856,15
7294,218772,27
7295,218793,27
9107,220627,3
7297,89258,27
7298,89260,27
7299,220963,27
7300,220976,112
7301,220978,179
7302,89630,27
7303,219151,27
7304,90039,27
7305,221137,27
7306,221256,148
7307,221260,27
7308,221341,44
7309,221489,27
7310,221581,148
7311,221626,148
7312,221824,21
7313,221864,12
7314,221867,12
7315,221878,27
7316,221879,27
7317,221907,27
7318,221924,12
7319,221926,4
7320,222019,3
7321,222061,11
7322,222093,354
7325,222268,1
7326,222282,621
7327,222368,12
7328,222415,27
7329,222438,27
7330,222466,3
7331,222692,3
7332,222699,27
7333,222713,210
7334,222714,12
7335,222811,202
7336,222818,27
7337,222879,112
7342,222918,3
7343,222975,10
7344,223054,65
7345,223059,27
7346,223065,179
7347,223089,27
7348,223093,201
7349,223115,10
7350,223116,27
7351,223529,27
7352,223656,11
7353,223844,27
7354,223846,27
7355,223848,148
9283,223858,3
7357,223861,27
7358,223962,10
7359,223964,10
7360,223975,27
7361,223976,13
7362,223984,3
7363,224003,148
7364,224041,112
7365,224042,112
7366,224048,12
7367,224052,112
7368,224053,112
7369,224055,12
7370,224064,27
7371,224066,12
7372,224072,27
7373,224080,112
7374,224095,27
7375,224097,493
7376,224099,112
7377,224115,3
7378,224117,112
7379,224174,3
7380,224178,27
7381,224180,27
7382,96268,73
7383,224390,44
7384,224391,44
7385,224489,27
7386,224524,3
7387,224584,3
7388,224705,27
7389,224727,112
7390,224770,11
7391,224782,148
7392,224929,3
7393,224934,112
7394,224936,3
7395,224969,27
7396,225008,112
7397,225009,112
7398,225018,3
7399,225019,3
7400,225033,112
7401,225048,27
7402,225057,3
7403,225087,2
7404,225159,3
7405,225172,27
7406,225190,112
7407,225195,112
7408,225265,112
7409,225274,112
7410,225345,27
7411,225351,179
7412,225368,196
7413,225369,173
7414,225400,27
7415,225464,27
7416,225476,112
