fahrzeugId,personenId,herkunft,region,maut_fl,maut_s,maut_d,fahrtrichtungId
958,1231,5,6,,,6,2
959,210,10,38,,,16,2
960,1772,11,122,,,16,2
961,825,16,41,,3,6,2
962,1789,24,2,,1,18,2
963,1790,87,6,,,6,2
964,1791,171,6,,,16,2
965,1792,51,2,,,16,2
966,326,4,6,,,6,2
967,494,48,38,,,16,2
968,1284,26,6,,,16,2
969,1795,172,38,,,16,2
970,201,10,38,,,6,2
971,177,10,38,,,16,2
972,222,5,6,,,16,2
973,734,32,2,,,16,2
974,200,13,38,,1,4,2
975,1803,174,6,,1,18,2
976,222,5,6,,,16,2
977,1108,127,2,,,16,2
978,792,4,6,,,16,2
979,1089,66,6,,,16,1
980,1810,176,45,,,16,2
981,260,8,5,,,16,2
982,785,24,2,,4,24,2
983,1671,3,6,,,6,2
984,1494,157,2,,2,12,2
985,185,66,6,,,16,2
986,543,29,6,,1,2,2
987,88,3,6,,1,2,2
988,1811,30,34,,,16,2
989,7582,115,42,,3,6,2
990,643,32,2,,1,18,2
991,169,225,6,,,6,2
992,208,2,4,,,6,2
993,985,11,122,,,16,2
994,193,11,122,,,16,2
995,1769,30,34,,1,18,2
996,1828,121,2,,,16,2
997,342,4,6,,1,2,1
998,1571,17,6,,1,2,2
999,342,4,6,,1,18,2
1000,181,9,5,,,16,2
1001,1831,13,38,,,16,2
1002,1832,19,39,,,16,2
1003,947,42,34,,,16,2
1004,1315,100,2,,,16,2
1803,558,225,6,,,24,2
1006,1835,66,6,,,16,2
1007,1475,66,6,,,18,2
1008,222,5,6,,,12,2
1009,222,5,6,,,16,2
1010,286,8,5,,,16,2
1011,210,10,38,,,16,2
1012,1841,178,42,,,16,2
1013,2589,44,6,,,16,1
1014,200,13,38,,,16,1
1015,1843,16,41,,,24,2
1016,88,3,6,,,16,2
35395,792,4,6,,,16,1
1018,15792,60,2,,1,18,2
1019,209,10,38,,,6,2
1020,88,3,6,,1,2,2
1021,1338,28,6,,,16,2
1022,934,26,6,,,16,2
1023,1845,49,2,,,16,2
1024,1137,9,5,,,16,2
1025,413,8,5,,,16,2
1026,1851,66,6,,1,4,1
1027,1173,62,148,,,24,2
1028,739,102,38,,,16,2
1029,203,66,6,,,6,2
1030,326,4,6,,,6,2
1031,1190,10,38,,,16,2
1032,1864,16,41,,3,6,2
1033,1070,1313,2,,,16,2
1034,1865,424,166,,,24,2
1035,328,5,6,,,16,2
1036,344,44,6,,,16,2
1037,207,10,38,,,6,2
1038,209,10,38,,1,2,1
1039,169,225,6,,,6,2
1040,342,4,6,,,16,2
1041,328,5,6,,,16,2
1042,222,5,6,,,16,2
1043,1882,4,6,,1,2,2
1044,1884,13,38,,2,4,2
1045,1887,159,43,,2,12,2
1046,984,116,42,,3,6,2
1047,1006,24,2,,2,12,2
1048,934,26,6,,,16,1
1049,343,225,6,,1,18,2
1050,343,225,6,,,16,1
1051,1888,30,34,,,16,2
1052,1346,27,1,,1,2,2
1053,193,11,122,,,16,2
1054,1902,126,38,,,12,2
1055,169,225,6,,,6,2
1056,1903,225,6,,,6,2
1057,342,4,6,,,16,2
1058,17657,807,6,,,16,2
1059,1133,127,2,,,6,2
1060,1907,15,3,,,16,2
1061,3534,11,122,,,16,2
1062,1910,29,6,,,16,1
1063,1053,115,42,,3,6,2
1064,651,54,2,,,16,2
1065,1693,101,2,,,,2
1066,1089,66,6,,1,2,1
1067,169,225,6,,1,2,1
1068,1915,185,,,,16,2
1069,16513,30,34,,,16,2
1070,1349,30,34,,1,18,1
1071,174,27,1,,,16,1
1072,1671,3,6,,,6,2
1073,263,3,6,,,16,1
1074,220,21,34,,,16,2
1075,615,22,2,,,16,1
1076,221,2,4,,,6,2
1077,1495,26,6,,,16,2
1078,328,5,6,,,16,2
1079,1935,137,42,,3,6,2
1080,334,32,2,,2,12,2
1081,1936,16,41,,,24,2
1082,1346,27,1,,1,2,2
1083,1595,5,6,,,16,2
1084,1937,225,6,,,6,2
1085,183,36,40,,1,18,2
1086,37271,41,2,,3,6,2
1087,1939,10,38,,,16,2
1088,1301,29,6,,,16,2
1089,347,15,3,,1,2,2
1090,209,10,38,,,16,2
1091,1941,66,6,,,16,1
1092,169,225,6,,,16,3
1093,169,225,6,,,6,2
1094,1359,9,5,,,16,2
1095,410,9,5,,1,2,2
1096,8081,187,43,,1,18,2
1097,169,225,6,,,6,2
1098,494,48,38,,,16,2
1099,1951,189,,,,16,2
1100,222,5,6,,,6,2
1101,170,4,6,,,16,2
1102,179,11,122,,,16,2
1103,1070,1313,2,,,16,2
1104,1231,5,6,,,16,2
1105,512,86,43,,,24,2
1106,1961,87,6,,,16,1
1107,177,10,38,,,16,2
1108,1962,10,38,,,24,2
1109,1963,191,2,,,24,2
1110,1429,30,34,,,16,2
1111,508,85,6,,1,18,2
1112,1964,59,2,,1,18,2
1113,1965,60,2,,1,18,2
1114,606,29,6,,,16,2
1115,169,225,6,,,6,2
1116,1967,29,6,,,6,2
1117,1190,10,38,,,6,2
1118,4370,15,3,,,16,2
1119,263,3,6,,,16,2
1120,1971,127,2,,3,6,2
1121,1571,17,6,,,16,1
1122,210,10,38,,,6,2
1123,344,44,6,,,16,2
1124,1286,16,41,1,,,2
1125,379,11,122,,,16,2
1126,1056,49,2,,3,6,2
1127,214,30,34,,,16,2
1128,1284,26,6,,,16,2
1129,1769,30,34,,1,2,1
1130,1190,10,38,,,16,2
1131,1987,29,6,,,16,2
1132,558,225,6,,,6,2
1133,577,9,5,,,16,2
1134,505,32,2,,2,12,2
1135,16513,30,34,,,6,2
1136,1300,32,2,,1,18,2
1137,171,5,6,,,6,2
1138,169,225,6,,,6,2
1139,1998,16,41,,1,18,2
1140,169,225,6,,,16,2
1141,1574,30,34,,,6,2
1142,168,2,4,,,6,2
1143,209,10,38,,,16,2
1144,2010,193,6,,,16,2
1145,1284,26,6,,,16,1
1146,484,32,2,,3,6,2
1147,543,29,6,,,16,2
1148,2013,98,2,,,24,2
1149,171,5,6,,,6,2
1150,2014,29,6,,,16,2
1151,2015,16,41,,,24,2
1152,169,225,6,,,16,1
1153,200,13,38,,1,2,2
1154,1381,66,6,,1,18,2
1155,2016,57,2,,2,12,2
1156,640,225,6,,,16,2
1157,520,49,2,,,16,2
1158,2017,194,6,,,6,2
1159,169,225,6,,,6,2
1160,1851,66,6,,1,4,2
1161,2018,195,6,,1,2,2
1162,522,30,34,,,16,2
1163,1365,60,2,,1,18,2
1164,648,59,2,,,16,2
1165,210,10,38,,,16,2
1166,343,225,6,,1,2,2
1167,1091,125,2,,,24,2
1168,562,9,5,,1,2,2
1169,2028,16,41,,,24,2
1170,210,10,38,,,16,2
1171,1845,49,2,,,16,2
1172,821,105,2,,4,24,2
1173,934,26,6,,,16,2
1174,2030,196,6,,,6,2
1175,741,9,5,,1,2,2
1176,726,24,2,,4,,2
1177,2030,196,6,,1,2,2
1178,169,225,6,,,16,2
1179,200,13,38,,,16,1
1180,2036,66,6,,,16,2
1181,336,30,34,,,16,2
1182,1486,9,5,,,16,2
1183,345,8,5,,,16,2
1184,806,9,5,,1,18,2
1185,2039,16,41,,1,18,2
1186,602,35,6,,,16,2
1187,342,4,6,,,6,2
1188,1346,27,1,,,16,1
1189,169,225,6,,,6,2
1190,2047,15,3,,,16,2
1191,2049,9,5,,,16,2
1192,177,10,38,,,6,2
1193,2051,9,5,,,16,2
1194,169,225,6,,,16,1
1195,1030,15,3,,,16,2
1196,770,24,2,,2,12,2
1197,169,225,6,,,6,2
1198,485,28,6,,1,4,1
1199,172,11,122,,,16,2
1200,934,26,6,,,16,1
1201,602,35,6,,,16,1
1202,2063,121,2,,,16,2
1203,1828,121,2,,,16,2
1204,343,225,6,,1,4,2
1205,1576,62,148,,,24,2
1206,792,4,6,,,6,2
1207,185,66,6,,1,20,2
1208,2014,29,6,,,16,2
1209,179,11,122,,,16,2
1210,2071,27,1,,1,18,2
1211,1571,17,6,,,16,2
1212,1172,60,2,,1,18,2
1213,5068,32,2,,1,18,2
1214,197,2,4,,,6,2
1215,204,10,38,,,6,2
1216,1190,10,38,,,6,2
1217,364,28,6,,,6,2
1218,522,30,34,,,16,2
1219,900,15,3,,,16,2
1220,186,3,6,,,6,2
1221,2079,15,3,,,,2
1222,328,5,6,,1,18,2
1223,2080,29,6,,,6,2
1224,171,5,6,,,6,2
1225,985,11,122,,,16,2
1226,204,10,38,,,6,2
1227,606,29,6,,,6,2
1228,2082,31,6,,,16,2
1229,210,10,38,,,6,2
1230,4941,225,6,,,6,2
1231,169,225,6,,1,2,3
1232,543,29,6,,,16,2
1233,210,10,38,,,6,2
1234,1568,24,2,,,24,2
1235,2084,30,34,,,16,2
1236,2085,167,1,,,16,1
1237,826,66,6,,,6,2
1238,2087,197,42,,3,6,2
1239,732,64,38,,,16,2
1240,1351,60,2,,3,6,2
1241,2088,2,4,,,6,2
1242,2089,21,34,,,16,2
1243,1150,21,34,,,16,2
1244,640,225,6,,,24,2
1245,739,102,38,,1,2,2
1246,343,225,6,,,16,1
1247,2014,29,6,,,16,1
1248,1574,30,34,,,16,2
1249,204,10,38,,,16,2
1250,261,32,2,,1,18,2
1251,404,32,2,,1,18,2
1252,2100,35,6,,1,4,2
1253,2101,35,6,,,18,2
1254,1312,60,2,,1,18,2
1255,1312,60,2,,1,18,2
1256,1468,60,2,,1,18,2
1257,406,13,38,,1,2,2
1258,2104,13,38,,,6,2
1259,204,10,38,,,6,2
1260,558,225,6,,,6,2
1261,204,10,38,,,6,2
1262,171,5,6,,,6,2
1263,344,44,6,,,6,2
1264,797,9,5,,1,2,2
1265,4941,225,6,,,6,2
1266,1381,66,6,,,6,2
1267,558,225,6,,,6,2
1268,2109,5,6,,,6,2
1269,204,10,38,,,16,2
1270,826,66,6,,,6,2
1271,2116,2,4,,,6,2
1272,789,61,2,,6,12,2
1273,1584,159,43,,5,18,2
1274,2122,15,3,,,16,2
1275,774,60,2,,1,18,2
1276,219,33,6,,,6,2
1277,326,4,6,,,6,2
1278,1449,11,122,,1,2,2
1279,2129,57,2,,,24,2
1280,2131,9,5,,,16,2
1281,171,5,6,,,6,2
1282,1479,61,2,,2,12,2
1283,1590,16,41,,1,18,2
1284,1444,16,41,,,24,2
1285,2132,3,6,,,6,2
1286,1696,30,34,,,16,2
1287,2804,10,38,,,6,2
1288,204,10,38,,,16,2
1289,5196,10,38,,,6,2
1290,2139,118,2,,,6,2
1291,177,10,38,,,6,2
1292,1803,174,6,,1,18,2
1293,1190,10,38,,,16,2
1294,2142,25,6,,,6,2
1295,1315,100,2,,,16,2
1296,169,225,6,,1,2,3
1297,2143,17,6,,,6,2
1298,2144,8,5,,,6,2
1299,558,225,6,,,6,2
1300,2145,202,6,,1,2,1
1301,326,4,6,,,6,2
1302,2146,203,41,,,24,2
1303,2147,51,2,,4,,2
1304,177,10,38,,,16,2
1305,2148,204,6,,,16,2
1306,2149,114,42,,1,2,2
1307,2150,11,122,,,16,2
1308,2159,60,2,,1,18,2
1309,2160,13,38,,,16,2
1310,2161,204,6,,,22,2
1311,2162,82,2,,,16,2
1312,934,26,6,,,16,2
1313,342,4,6,,,16,1
1314,2164,10,38,,,6,2
1315,2165,15,3,,,16,2
1316,200,13,38,,1,2,2
1317,324,10,38,,,16,2
1318,2166,5,6,,,16,2
1319,204,10,38,,,16,1
1320,2168,29,6,,,6,2
1321,467,11,122,,,16,2
1322,2170,127,2,,,6,2
1323,2171,95,6,,,16,2
1324,1190,10,38,,,16,1
1325,1346,27,1,,1,2,2
1326,1671,3,6,,,6,2
1327,602,35,6,,,16,1
1328,334,32,2,,2,12,2
1329,169,225,6,,,6,2
35340,19742,3,6,,,16,2
35339,177,10,38,,,16,2
1332,208,2,4,,,6,2
1333,2161,204,6,,,16,1
1334,207,10,38,,,6,2
1335,934,26,6,,,16,1
1336,2178,206,6,,,6,2
1337,171,5,6,,,6,2
1338,1810,176,45,,,,2
1339,170,4,6,,,6,2
1340,2179,207,6,,,16,2
1341,2180,312,2,,1,18,2
1342,640,225,6,,,18,2
1343,185,66,6,,,16,1
1344,200,13,38,,,16,1
1345,1070,1313,2,,,16,2
1346,2181,4,6,,1,18,2
1347,2182,66,6,,,6,2
1348,169,225,6,,,6,2
1349,770,24,2,,3,6,2
1350,643,32,2,,1,18,2
1351,1089,66,6,,,16,2
1352,2183,146,2,,1,18,2
1353,1574,30,34,,,16,2
1354,2185,7,2,,,16,2
1355,1843,16,41,,1,18,2
1356,2186,66,6,,,6,2
1357,2187,95,6,,,6,2
1358,1190,10,38,,,16,2
1359,222,5,6,,1,4,2
1360,2189,66,6,,,6,2
1361,726,24,2,,4,,2
1362,406,13,38,,,16,2
1363,88,3,6,,1,2,1
1364,908,9,5,,,16,2
1365,204,10,38,,,16,2
1366,731,8,5,,,16,2
1367,2014,29,6,,,16,2
1368,2208,30,34,,,16,2
1369,1346,27,1,,,16,2
1370,1057,9,5,,1,2,2
1371,336,30,34,,,6,2
1372,648,59,2,,1,18,2
1373,2217,211,42,,3,6,2
1374,2218,212,42,,4,24,2
1375,406,13,38,,,16,1
1376,1346,27,1,,1,2,2
1377,209,10,38,,,16,2
1378,2219,66,6,,1,2,2
1379,2220,213,,,,16,2
1380,2082,31,6,,,16,2
1381,2221,11,122,,,16,2
1382,222,5,6,,1,4,1
1383,538,8,5,,,16,2
1384,1248,8,5,,,16,2
1385,364,28,6,,,12,2
1386,2222,214,155,,,24,2
1387,558,225,6,,,6,2
1388,9469,8,5,,,16,2
1389,3582,215,5,,,16,2
1390,2231,216,6,,,6,2
1391,2014,29,6,,,16,1
1392,1541,16,41,,1,18,2
1393,343,225,6,,,16,2
1394,727,15,3,,,16,2
1395,326,4,6,,,6,2
1396,259,13,38,,,16,2
1397,485,28,6,,,16,2
1398,342,4,6,,,16,2
1399,2235,1,,,,6,2
1400,177,10,38,,,16,2
1401,336,30,34,,,16,2
1402,2085,167,1,,,16,2
1403,347,15,3,,,16,2
1404,1028,16,41,,,24,2
1405,342,4,6,,,16,2
1406,4370,15,3,,,16,2
1407,169,225,6,,1,2,3
1408,2237,9,5,,,16,2
1409,2238,5,6,,,16,1
1410,343,225,6,,,16,1
1411,602,35,6,,1,4,2
1412,406,13,38,,1,2,2
1413,2221,11,122,,,16,2
1414,2248,62,148,,,24,2
1415,174,27,1,,1,2,1
1416,209,10,38,,,16,2
1417,1381,66,6,,1,2,2
1418,7851,303,6,,1,18,2
1419,169,225,6,,,6,2
1420,734,32,2,,,16,2
1421,1353,60,2,,1,18,2
1422,2142,25,6,,,16,2
1423,1495,26,6,,,16,2
1424,259,13,38,,,16,1
1425,640,225,6,,1,6,2
1426,171,5,6,,,6,2
1427,1190,10,38,,,16,2
1428,220,21,34,,,16,2
1429,214,30,34,,1,2,2
1430,2263,49,2,,1,2,2
1431,221,2,4,,,6,2
1432,1056,49,2,,3,6,2
1433,185,66,6,,1,4,2
1434,602,35,6,,1,4,1
1435,2267,9,5,,,16,2
1436,1135,125,2,,,24,2
1437,219,33,6,,,6,2
1438,169,225,6,,,6,2
1439,2268,66,6,,,6,2
1440,406,13,38,,1,2,1
1441,216,35,6,,,16,2
1442,210,10,38,,,16,2
1443,2270,26,6,,,16,1
1444,2271,217,35,,,16,2
1445,1386,8,5,,,16,2
1446,1457,9,5,,,16,2
1447,562,9,5,,,16,2
1448,222,5,6,,,6,2
1449,2280,16,41,,2,12,2
1450,2281,215,5,,,16,2
1451,1231,5,6,,,16,2
1452,169,225,6,,,6,2
1453,285,39,5,,,16,2
1454,1089,66,6,,,6,2
1455,2282,59,2,,,24,2
1456,328,5,6,,,16,1
1457,2284,30,34,,,16,2
1458,2285,17,6,,1,2,1
1459,190,11,122,,1,2,2
1460,1369,16,41,,5,18,2
35338,508,85,6,,1,6,2
1462,1108,127,2,,,6,2
1463,740,59,2,,,16,2
1464,200,13,38,,1,2,2
1465,2290,155,6,,,6,2
1466,821,105,2,,6,12,2
1467,169,225,6,,,6,2
1468,1137,9,5,,,16,2
1469,177,10,38,,,16,2
1470,2299,66,6,,,6,2
1471,2300,218,40,,1,18,2
1472,485,28,6,,,18,2
22465,214,30,34,,,16,2
1474,1053,115,42,,1,18,2
1475,520,49,2,,,16,2
1476,184,28,6,,,16,1
1477,2302,17,6,,,16,2
1478,2014,29,6,,,16,2
1479,209,10,38,,,16,2
1480,2303,1157,42,,1,18,2
1481,648,59,2,,,16,1
1482,177,10,38,,,6,2
1483,2304,176,45,,1,18,2
1484,179,11,122,,,16,2
1485,343,225,6,,1,2,3
1486,2305,30,34,,,16,2
1487,1108,127,2,,,16,2
1488,2307,87,6,,,24,2
1489,770,24,2,,4,24,2
1490,2308,5,6,,,6,2
1491,1475,66,6,,,16,2
1492,2309,225,6,,,6,2
1493,1284,26,6,,,16,2
1494,2312,221,6,,,6,2
1495,2313,11,122,,,16,2
1496,519,13,38,,,6,2
1497,1424,15,3,,,16,2
1498,280,3,6,,,16,2
1499,258,4,6,,,12,2
1500,177,10,38,,1,2,2
1501,1671,3,6,,,6,2
1502,209,10,38,,,16,2
1503,1338,28,6,,,6,2
1504,447,2,4,,,6,2
1505,1069,90,81,,,24,2
1506,739,102,38,,1,2,2
1507,204,10,38,,,6,2
1508,1845,49,2,,,16,2
1509,2014,29,6,,,16,1
1510,792,4,6,,,16,1
1511,2334,57,2,,3,6,2
1512,616,30,34,,,16,2
1513,261,32,2,,,24,2
1514,343,225,6,,1,2,2
1515,1495,26,6,,,16,2
1516,543,29,6,,1,2,2
1517,575,3,6,,,16,1
1518,168,2,4,,,6,2
1519,209,10,38,,,6,2
1520,209,10,38,,,16,1
1521,1284,26,6,,1,4,1
1522,207,10,38,,,6,2
1523,1475,66,6,,1,4,1
1524,1789,24,2,,1,18,2
1525,342,4,6,,,16,2
1526,2349,223,2,,1,18,2
1527,650,99,2,,3,6,2
1528,177,10,38,,,6,2
1529,2350,221,6,,,18,2
1530,2351,100,2,,,16,2
1531,1495,26,6,,,16,1
1532,1591,16,41,,,24,2
1533,2352,7,2,,,16,2
1534,2186,66,6,,,6,2
1535,1346,27,1,,1,2,1
1536,88,3,6,,1,2,2
1537,177,10,38,,,16,2
1538,2360,25,6,,,16,2
1539,1592,9,5,,,16,2
1540,2365,69,2,,,6,2
1541,2104,13,38,,,6,2
1542,2367,138,5,,,16,2
1543,522,30,34,,,16,2
1544,2368,9,5,,,16,2
1545,2308,5,6,,,6,2
1546,2375,40,2,,,16,2
1547,1365,60,2,,2,12,2
1548,88,3,6,,,16,1
1549,2377,167,1,,,16,2
1550,2142,25,6,,,16,1
1551,88,3,6,,,16,1
1552,1907,15,3,,,16,2
1553,336,30,34,,,16,2
1554,2089,21,34,,,16,2
1555,169,225,6,,,6,2
1556,1281,4,6,,,16,2
1557,1346,27,1,,,16,2
1558,328,5,6,,1,2,1
1559,169,225,6,,1,2,3
1560,2381,10,38,,,16,2
1561,545,89,1,,,16,1
1562,1051,16,41,,1,18,2
1563,1286,16,41,,4,24,2
1564,2384,17,6,,1,2,2
1565,169,225,6,,,6,2
1566,2385,11,122,,,16,2
1567,326,4,6,,,6,2
1568,1120,6,6,,,6,2
1569,2392,30,34,,,6,2
1570,1338,28,6,,,6,2
1571,2394,25,6,,,16,2
1572,2395,14,6,,,18,2
1573,2396,26,6,,,16,2
1574,258,4,6,,,16,2
1575,177,10,38,,,6,2
1576,2397,4,6,,,16,2
1577,2150,11,122,,,16,2
1578,410,9,5,,,16,2
1579,339,42,34,,1,18,2
1580,177,10,38,,1,2,2
1581,328,5,6,,,16,2
1582,204,10,38,,,16,2
1583,186,3,6,,,16,2
1584,785,24,2,,3,6,2
1585,2142,25,6,,,16,2
1586,2150,11,122,,,16,2
1587,825,16,41,,3,6,2
1588,949,62,148,,,24,2
1589,485,28,6,,,16,2
1590,934,26,6,,1,2,2
1591,739,102,38,,,18,2
1592,1696,30,34,,,16,2
1593,197,2,4,,,6,2
1594,2419,10,38,,,16,2
1595,548,13,38,,,16,2
1596,776,13,38,,,16,2
1597,780,13,38,,,16,2
1598,2420,13,38,,,16,2
1599,2421,13,38,,,16,2
1600,1672,13,38,,,16,2
1601,1072,13,38,,,16,2
1602,185,66,6,,,18,2
1603,484,32,2,,3,6,2
1604,213,32,2,,,24,2
1605,1284,26,6,,,6,2
1606,169,225,6,,,6,2
1607,1571,17,6,,,16,1
1608,426,10,38,,,6,2
1609,2433,4,6,,,24,2
1610,1070,1313,2,,,16,2
1611,2384,17,6,,1,18,2
1612,2435,89,1,,,16,2
1613,2028,16,41,,2,12,2
1614,1851,66,6,,,16,1
1615,934,26,6,,,16,1
1616,520,49,2,,,16,2
1617,2437,96,6,,3,6,2
1618,2438,10,38,,,6,2
1619,2220,213,,,,16,2
1620,179,11,122,,,16,2
1621,328,5,6,,,6,2
1622,343,225,6,,1,6,2
1623,1495,26,6,,,6,2
1624,1495,26,6,,,16,1
1625,2014,29,6,,,18,2
1626,210,10,38,,,6,2
1627,777,11,122,,,24,2
1628,2441,28,6,,,6,2
1629,174,27,1,,1,2,1
1630,2445,7,2,,,16,2
1631,169,225,6,,,6,2
1632,1190,10,38,,1,2,1
1633,169,225,6,,,6,2
1634,2446,226,2,,3,6,2
1635,640,225,6,,,16,2
1636,2447,7,2,,,6,2
1637,1424,15,3,,,16,2
1638,1568,24,2,,1,18,2
1639,2448,30,34,,,16,2
1640,2449,44,6,,,16,1
1641,2451,312,2,,1,18,2
1642,774,60,2,,1,18,2
1643,797,9,5,,,16,2
1644,204,10,38,,,16,2
1645,321,15,3,,,16,2
1647,2461,30,34,,,16,1
1648,2142,25,6,,,16,1
1649,3063,16,41,,1,18,2
1650,633,11,122,,,16,2
1651,342,4,6,,,16,1
1652,177,10,38,,,6,2
1653,2470,110,2,,,6,2
1654,209,10,38,,,6,2
1655,640,225,6,,,16,1
1656,169,225,6,,,6,2
1657,328,5,6,,,16,1
1658,404,32,2,,1,18,2
1659,208,2,4,,,6,2
1660,1479,61,2,,1,18,2
1661,286,8,5,,1,2,2
1662,1374,8,5,,,16,2
1663,344,44,6,,,16,2
1664,1939,10,38,,,16,2
1665,88,3,6,,,16,2
1666,88,3,6,,,16,2
1667,204,10,38,,,16,2
1668,2142,25,6,,,16,2
1669,1346,27,1,,,16,2
1670,1346,27,1,,,16,2
1671,1286,16,41,1,3,6,2
1672,2476,10,38,,,6,2
1673,169,225,6,,,6,2
1674,200,13,38,,2,4,2
1675,169,225,6,,,6,2
1676,169,225,6,,1,18,2
1677,1574,30,34,,,6,2
1678,214,30,34,,,16,2
1679,2478,30,34,,,6,2
1680,736,66,6,,,6,2
1681,640,225,6,,,16,2
1682,342,4,6,,,16,2
1683,1571,17,6,,,16,2
1684,2479,8,5,,,16,2
1685,169,225,6,,,6,2
1686,1411,11,122,,,16,2
1687,739,102,38,,1,2,2
1688,204,10,38,,,22,2
1689,326,4,6,,,6,2
1690,216,35,6,,,18,2
1691,770,24,2,,4,24,2
1692,445,22,2,,,16,2
1693,1359,9,5,,,16,2
1694,2482,223,2,,,18,2
1695,1495,26,6,,1,2,2
1696,1851,66,6,,,16,2
1697,1346,27,1,,1,2,2
1698,1571,17,6,,1,2,2
1699,652,15,3,,,16,2
1700,806,9,5,,,16,2
1701,210,10,38,,,6,2
1702,640,225,6,,,16,1
1703,342,4,6,,,6,2
1704,739,102,38,,,16,1
1705,200,13,38,,,16,1
1706,810,11,122,,,16,2
1707,2489,13,38,,,16,2
1708,170,4,6,,,16,2
1709,1811,30,34,,,16,2
1710,1325,16,41,,1,18,2
1711,810,11,122,,,16,2
1712,2282,59,2,,1,18,2
1713,328,5,6,,,16,2
1714,2498,66,6,,,18,2
1715,770,24,2,,1,18,2
1716,2499,195,6,,,16,2
1717,343,225,6,,1,22,1
1718,169,225,6,,1,2,3
1719,1495,26,6,,1,2,1
1720,2160,13,38,,,6,2
1721,648,59,2,,1,18,2
1722,2142,25,6,,,16,1
1723,259,13,38,,,16,2
1724,1381,66,6,,1,2,2
1725,522,30,34,,,16,2
1726,734,32,2,,,16,2
1727,2014,29,6,,,16,2
1728,1851,66,6,,,16,1
1729,343,225,6,,,16,2
1730,1346,27,1,,,22,2
1731,169,225,6,,,6,2
1732,210,10,38,,,6,2
1733,1346,27,1,,1,2,2
1734,220,21,34,,,16,2
1735,1346,27,1,,1,2,2
1736,643,32,2,,2,12,2
1737,543,29,6,,1,2,2
1738,1671,3,6,,,6,2
1739,203,66,6,,,6,2
1740,2504,44,6,,,16,2
1741,221,2,4,,,6,2
1742,2506,195,6,,,16,1
1743,2507,86,43,,2,12,2
1744,785,24,2,,4,,2
1745,169,225,6,,,6,2
1746,185,66,6,,,18,2
1747,210,10,38,,,16,2
1748,2510,24,2,,1,18,2
1749,326,4,6,,,6,2
1750,288,175,6,,,6,2
1751,3128,102,38,,1,18,2
1752,342,4,6,,,16,2
1753,1444,16,41,,1,18,2
1754,214,30,34,,,16,2
1755,2142,25,6,,,16,2
1756,2511,44,6,,,6,2
1757,1231,5,6,,,6,2
1758,1124,11,122,,,16,2
1759,821,105,2,,3,6,2
1760,16513,30,34,,,16,2
1761,781,13,38,,,16,2
1762,222,5,6,,,16,2
1763,328,5,6,,,16,2
1764,602,35,6,,,16,2
1765,185,66,6,,,16,1
1766,263,3,6,,,16,1
1767,543,29,6,,1,2,2
1768,2542,15,3,,,16,2
1769,280,3,6,,,16,1
1770,1541,16,41,,,24,2
1771,169,225,6,,,6,2
1772,2543,9,5,,,16,2
1773,577,9,5,,,16,2
1774,1696,30,34,,,16,2
1775,2552,13,38,,,16,2
1776,501,42,34,,,16,2
1777,640,225,6,,,16,2
1778,203,66,6,,,6,2
1779,739,102,38,,1,2,2
1780,506,11,122,,,6,2
1781,2559,312,2,,,16,2
1782,328,5,6,,,16,2
1783,14464,49,2,,,16,2
1784,2248,62,148,,,24,2
1785,2571,3,6,,,6,2
1786,652,15,3,,,16,2
1787,732,64,38,,,16,2
1788,169,225,6,,,6,2
1789,174,27,1,,1,2,1
1790,602,35,6,,1,4,1
1791,934,26,6,,,16,2
1792,1006,24,2,,4,24,2
1793,2576,25,6,,,16,2
1794,2014,29,6,,1,2,2
1795,494,48,38,,1,2,2
1796,185,66,6,,,18,2
1797,1459,13,38,,,16,2
1798,2281,215,5,,,16,2
1799,2478,30,34,,1,2,2
1800,186,3,6,,,6,2
1801,1595,5,6,,,18,2
1802,2164,10,38,,,6,2
1804,2582,11,122,,,18,1
1805,171,5,6,,,6,2
1806,326,4,6,,,18,2
1807,2583,30,34,,1,2,2
1808,2584,155,6,,,6,2
1809,494,48,38,,,16,1
1810,1190,10,38,,,6,2
1811,2586,77,,,,16,2
1812,2588,206,6,,,6,2
1813,1005,35,6,,,16,2
1814,2590,230,6,,,6,2
1815,2591,5,6,,,16,2
1816,2592,10,38,,,16,2
1817,934,26,6,,,16,2
1818,171,5,6,,,6,2
1819,177,10,38,,,16,2
1820,1133,127,2,,,6,2
1821,2597,25,6,,,6,2
1822,2396,26,6,,,16,2
1823,2598,29,6,,,16,2
1824,2600,221,6,,,6,2
1825,222,5,6,,,16,2
1826,177,10,38,,1,2,2
1827,2016,57,2,,1,18,2
1828,168,2,4,,,6,2
1829,2607,233,,,,12,2
1830,2608,9,5,,1,2,2
1831,222,5,6,,,6,2
1832,343,225,6,,,16,2
1833,1573,1157,42,,3,6,2
1834,1312,60,2,,3,6,2
1835,1028,16,41,,,24,2
1836,1574,30,34,,,16,2
1837,203,66,6,,,12,2
1838,784,14,6,,,18,2
1839,1468,60,2,,1,18,2
1840,177,10,38,,,16,2
1841,740,59,2,,1,2,2
1842,726,24,2,1,,,2
1843,203,66,6,,,6,2
1844,2617,60,2,,2,12,2
1845,171,5,6,,,6,2
1846,1351,60,2,,2,12,2
1847,177,10,38,,1,2,2
