angaben_passagiereId,personenId,angabenId,zielort,judenleibmaut,judenleibmaut_fl,judenleibmaut_s,judenleibmaut_d,bemerkungen,passagiereOrder
5165,113,25704,,,,,,,
5166,16,25711,,,,,,,
5167,13134,25713,79,,,,,,
5168,788,25717,27,,,,,,
5169,15524,25720,27,,,,,,
5170,15526,25724,148,,,,,,
5171,7298,25725,,,,,,,
5172,15529,25727,148,,,,,,
5173,3496,25731,148,,,,,,
5174,16,25740,,,,,,,
5175,16,25743,,,,,,,
5176,15537,25746,148,,,,,,
5178,15546,25752,,,,,,,
5179,15549,25755,148,,,,,,
5180,15550,25756,148,,,,,,
5182,15553,25763,,,,,,,
5183,17,25765,,,,,,,
5184,15555,25769,148,,,,,,
5185,16,25776,3,,,,,,
5186,113,25785,,,,,,,
5187,16,25787,,,,,,,
5188,113,25789,,,,,,,
5189,113,25790,,,,,,,
5190,1651,25791,,,,,,,
5191,16,25798,,,,,,,
5192,15564,25804,27,,,,,,
5193,17,25814,,,,,,,
5194,3496,25829,148,,,,,,
5195,15574,25828,148,,,,,,
5196,16,25833,3,,,,,,
5197,16,25834,3,,,,,,
5198,17,25835,27,,,,,,
5199,15578,25839,148,,,,,,
5200,264,25843,44,,,,,,
5201,113,25844,,,,,,,
5202,2329,25847,,,,,,,
5203,10793,25848,,,,,,,
5204,15580,25852,,,,,,,
5205,16,25866,,,,,,,
5206,16,25868,,,,,,,
5207,16,25869,,,,,,,
5208,1874,25875,,,,,,,
5209,8731,25885,,,,,,,
5210,16,25887,,,,,,,
5211,15599,25905,565,,,,,,
5212,15600,25906,148,,,,,,
5213,15601,25907,148,,,,,,
5214,113,25909,3,,,,,,
5215,604,25910,27,,,,,,
5216,7261,25934,3,,,,,,
5217,16,25936,,,,,,,
5218,113,25941,,,,,,,
5219,16,25948,,,,,,,
5220,16,25951,,,,,,,
5221,113,25954,,,,,,,
5222,16,25962,148,,,,,,
5223,15633,25965,3,,,,,,
5224,909,25966,,,,,,,
5225,16,25967,3,,,,,,
5226,16,25970,3,,,,,,
5227,16,25971,,,,,,,
5228,3496,25974,148,,,,,,
5229,17,25975,,,,,,,
5230,16,25980,3,,,,,,
5231,102,25994,,,,,,,
5232,1372,25997,,,,,,,
5233,17,26014,,,,,,,
5234,15660,26020,27,,,,,,
5235,15662,26031,27,,,,,"""und nichts mautbahres""",
6814,18663,26032,,,,,,,
5237,16,26034,,,,,,,
5238,15668,26042,565,,,,,,
5239,16,26043,,,,,,,
5240,16,26044,,,,,,,
5241,554,26049,10,,,,,,
5242,909,26051,,,,,,,
5243,15601,26059,148,,,,,,
5244,15263,26061,148,,,,,,
5245,15674,26063,148,,,,,,
5246,16,26065,,,,,,,
5247,15676,26066,148,,,,,,
5248,113,26067,,,,,,,
5249,16,26068,,,,,,,
5250,15678,26070,148,,,,,,
5251,6365,26072,148,,,,,,
5252,15679,26073,3,,,,,,
5253,15683,26082,148,,,,,,
5254,16,26083,3,,,,,,
5255,412,26094,,,,,,,
5256,15,26102,27,,,,,,
5257,4326,26104,3,,,,,,
5258,9162,26112,27,,,,,,
5260,1653,26123,27,,,,,,
5261,7246,26124,,,,,,,
5262,15701,26127,3,,,,,,
5263,1874,26129,,,,,,,
5264,113,26129,,,,,,,
5265,17,26130,,,,,,,
5266,16,26134,3,,,,,,
5267,17,26136,65,,,,,,
5268,16,26137,,,,,,,
5269,16,26139,3,,,,,,
5270,16,26140,,,,,,,
5271,16,26141,,,,,,,
5272,15706,26142,148,,,,,,
5273,16,26143,3,,,,,,
5274,909,26146,,,,,,,
5275,1354,26148,3,,,,,,
5276,16,26150,,,,,,,
5277,15707,26157,148,,,,,,
5278,16,26162,,,,,,,
5279,15720,26179,27,,,,,,
5280,16,26191,,,,,,,
5281,17,26195,27,,,,,,
5282,788,26199,,,,,,,
5283,554,26213,,,,,,,
5284,554,26216,,,,,,,
5285,16,26217,3,,,,,,
5286,16,26223,,,,,,,
5287,3631,26225,,,,,,,
5288,5317,26235,,,,,,,
13936,33231,68726,27,,,,,,
5290,554,26245,27,,,,,,
5291,16,26249,3,,,,,,
5292,16,26250,,,,,,,
5293,16,26252,,,,,,,
5294,16,26253,,,,,,,
5295,16,26256,,,,,,,
5296,16,26258,3,,,,,,
5297,554,26261,,,,,,,
5298,15758,26267,3,,,,,,
5299,1372,26270,3,,,,,,
5300,6415,26286,,,,,,,
5301,15770,26294,,,,,,,
5302,15771,26295,148,,,,,,
5303,15775,26304,,,,,,,
5304,10544,26306,3,,,,,,
5305,16,26307,3,,,,,,
5306,16,26310,,,,,,,
5307,16,26311,,,,,,,
5308,16,26312,,,,,,,
5309,5317,26313,,,,,,,
5310,16,26315,3,,,,,,
7207,1587,26316,,,,,,,
5312,16,26317,3,,,,,,
5313,1354,26319,,,,,,,
5314,16,26324,,,,,,,
5315,16,26331,,,,,,,
5316,16,26344,,,,,,,
5317,16,26348,,,,,,,
5318,15799,26350,3,,,,,,
5319,11055,26352,89,,,,,,
5320,16,26356,,,,,,,
5321,15801,26359,27,,,,,,
5322,15802,26361,27,,,,,,
5323,16,26363,3,,,,,,
5324,16,26365,,,,,,,
5325,102,26368,,,,,,,
5326,15803,26369,27,,,,,,
5327,15804,26367,27,,,,,,
5328,15806,26367,27,,,,,,
5329,788,26372,10,,,,,,
5330,15810,26377,148,,,,,,
5331,1382,26379,,,,,,,
5332,101,26380,,,,,,,
5333,16,26381,,,,,,,
7208,1587,26383,,,,,,,
5335,16,26385,,,,,,,
13938,20349,26388,27,,,,,,
5337,16,26393,,,,,,,
5338,15815,26396,27,,,,,,
5339,16,26401,3,,,,,,
5340,15816,26406,148,,,,,224 Familien,
5341,15817,26409,27,,,,,,
5342,16,26410,,,,,,,
5343,16,26413,3,,,,,,
5344,5592,26417,27,,,,,,
5345,16,26418,,,,,,,
5346,16,26421,,,,,,,
5347,15819,26422,148,,,,,,
5348,15820,26423,148,,,,,,
5349,15821,26424,148,,,,,,
5350,16,26426,3,,,,,,
5351,15823,26436,148,,,,,,
5352,17,26437,,,,,,,
5353,9449,26448,,,,,,,
7209,1587,26449,,,,,,,
5355,1382,26456,,,,,,,
5356,16,26457,,,,,,,
5357,16,26461,,,,,,,
5358,16,26472,,,,,,,
5359,113,26474,,,,,,,
5360,113,26475,,,,,,,
5361,15849,26480,148,,,,,64 Familien,
5362,16,26482,3,,,,,,
5363,909,26485,27,,,,,,
5364,15,26488,3,,,,,,
5365,16,26495,,,,,,,
5366,15863,26501,148,,,,,44 Familien,
5367,16,26512,,,,,,,
5368,672,26516,27,,,,,,
5369,15869,26517,148,,,,,,
5370,15810,26528,148,,,,,,
5371,16,26535,,,,,,,
5372,16,26537,,,,,,,
5373,16,26550,,,,,,,
5374,15436,26552,27,,,,,,
5375,16,26572,,,,,,,
5377,1840,26587,148,,,,,,
9732,408,45932,27,,,,,,
5379,15895,26597,,,,,,,
5380,15898,26602,148,,,,,,
5381,17,26604,,,,,,,
5382,15899,26615,27,,,,,,
5383,15900,26615,27,,,,,,
7210,1587,26623,,,,,,,
5385,17,26626,,,,,,,
5386,17,26628,,,,,,,
5387,15905,26630,148,,,,,173 Familien,
5388,16,26642,3,,,,,,
5389,407,26645,,,,,,,
7211,1587,26651,,,,,,,
5391,16,26653,,,,,,,
5392,16,26654,,,,,,,
5393,15911,26655,148,,,,,48 Familien,
5394,15912,26656,148,,,,,115 Familien,
5395,17,26657,,,,,,,
5396,15918,26661,148,,,,,,
5397,16,26662,,,,,,,
5398,10616,26667,18,,,,,,
5399,5220,26669,27,,,,,,
5400,15921,26673,148,,,,,,
5401,1036,26675,27,,,,,,
5402,16,26677,3,,,,,,
5403,15927,26685,148,,,,,,
5404,15928,26686,148,,,,,116 Familien,
5405,672,26691,,,,,,,
5406,15931,26696,,1,9,,,,
5407,16,26697,,,,,,,
5408,16,26698,,,,,,,
5409,16,26713,27,,,,,,
5410,17,26721,,,,,,,
5411,1906,26728,,,,,,,
10619,3496,33025,148,,,,,5 Familien,
5413,16,26737,,,,,,,
5414,16,26738,,,,,,,
5415,15945,26740,148,,,,,57 Familien,
5416,16,26745,,,,,,,
5417,15948,26750,148,,,,,49 Familien,
5418,16,26756,,,,,,,
5419,788,26758,,,,,,,
5420,16,26762,3,,,,,,
5421,16,26767,,,,,,,
5422,15966,26773,148,,,,,104 Familien,
5423,16,26778,,,,,,,
5424,16,26781,3,,,,,,
5425,15971,26791,148,,,,,83 Familien,
5426,15972,26794,148,,,,,,
5427,15973,26798,148,,,,,50 Familien,
5428,16,26799,,,,,,,
5429,15974,26801,27,,,,,,
5430,16,26802,,,,,,,
5431,16,26803,27,,,,,,
5432,15977,26804,148,,,,,,
5433,16,26805,,,,,,,
5434,16,26809,,,,,,,
5435,15979,26811,148,,,,,,
5436,1911,26816,10,,,,,,
5438,17,26821,,,,,,,
5439,16,26825,,,,,,,
5440,16,26827,,,,,,,
5441,16,26828,,,,,,,
7212,1587,26831,,,,,,,
5443,15987,26833,148,,,,,,
5444,15988,26840,148,,,,,,
5445,15989,26841,148,,,,,109 Familien,
9791,3631,26842,,,,,,,
5447,17,26848,,,,,,,
5448,17,26849,,,,,,,
5450,16,26857,,,,,,,
13470,32474,26866,27,,,,,,
5452,16004,26867,148,,,,,113 Familien,
5453,16007,26870,148,,,,,,
5454,16008,26874,148,,,,,,
9384,113,44608,,,,,,,
5456,16009,26878,,,,,,,
5457,16,26879,,,,,,,
5458,16,26880,,,,,,,
5459,17,26886,,,,,,,
5460,5220,26888,,,,,,,
5461,16016,14874,27,,,,,,
5463,16018,26903,148,,,,,,
5464,16020,26905,148,,,,,,
5465,16,26910,,,,,,,
5466,16028,26917,,,,,,,
5467,16029,26920,148,,,,,70 Familien,
5468,16,26921,,,,,,,
14217,33592,26922,,,,,,,
5470,16031,26924,148,,,,,,
5471,16033,26927,148,,,,,87 Familien,
5472,16034,26929,148,,,,,21 Familien,
5473,16,26930,,,,,,,
5474,16036,26934,148,,,,,,
5475,16,26935,,,,,,,
5476,16,26936,3,,,,,,
5477,16039,26941,148,,,,,,
5480,16,26956,,,,,,,
5481,16,26967,,,,,,,
5482,17,26969,,,,,,,
5483,17,26970,,,,,,,
5484,16058,26977,100,,,,,Von Donauwörth aus geht in die Reise weiter ins Württembergische.,
5485,3496,26979,148,,,,,,
5486,113,26988,,,,,,,
5487,17,26994,,,,,,,
5488,16,27007,,,,,,,
5489,17,27012,,,,,,,
9288,5090,29729,,,,,,,
5491,17,27050,,,,,,,
5494,5313,27072,,1,3,,,,
5495,554,27074,10,,,,,,
5496,17,27078,,,,,,,
5497,113,27079,,,,,,,
5498,16,27080,,,,,,,
5499,16,27082,,,,,,,
5500,16117,27082,,1,3,,,,
5501,16118,27083,148,,,,,,
5502,3925,27086,27,,,,,,
5503,1927,27089,4,,,,,,
7213,1587,27092,10,,,,,,
7215,1587,27093,160,,,,,,
7214,1587,27093,348,,,,,,
5507,7502,27095,,,,,,,
5508,16,27098,3,,,,,,
5509,12066,27097,,,,,,,
5510,16,27100,3,,,,,,
5511,16,27102,,,,,,,
5512,16135,27107,148,,,,,45 Familien,
5513,5714,27108,,,,,,,
5514,16136,27109,,,,,,,
5515,16137,27112,27,,,,,,
5516,17,27113,,,,,,,
5517,16139,27119,148,,,,,133 Familien,
5518,6067,27118,,,,,,"""graf Trautsohn dombherens zu Passau, hofmaister"".",
5519,16141,27123,148,,,,,,
5520,16,27128,,,,,,,
5521,16,27129,,,,,,,
5522,16153,27153,148,,,,,,
5523,16154,27154,148,,,,,,
5524,16,27157,3,,,,,,
5525,16,27158,44,,,,,,
5526,3928,27161,,,,,,,
5527,16155,27162,148,,,,,,
5528,17,27163,,,,,,,
5529,10883,27164,179,,,,,,
5530,16,27165,,,,,,,
5531,16158,27168,148,,,,,,
5532,16,27171,,,,,,,
5533,788,27172,,,,,,,
5534,16160,27176,148,,,,,,
7216,1587,27189,,,,,,,
5536,2508,27190,3,,,,,,
5537,16165,27191,,,,,,,
5538,16,27192,,,,,,,
5539,17,27196,13,,,,,,
5540,1036,27197,,,,,,,
5541,16170,27206,148,,,,,,
5542,554,27212,44,,,,,,
7217,1587,27213,,,,,,,
5544,16171,27214,148,,,,,,
5545,788,27215,,,,,,,
5546,16,27219,,,,,,,
5547,16173,27220,148,,,,,,
5548,16176,27225,,,,,,,
5549,16,27226,,,,,,,
14263,20349,27229,27,,,,,,
5551,16,27230,,,,,,,
5552,16,27231,27,,,,,,
5553,16178,27234,148,,,,,,
5554,16,27239,,,,,,,
5555,17,27241,,,,,,,
5556,16,27243,3,,,,,,
5557,89,27245,10,,,,,,
5558,411,27246,3,,,,,,
5559,16,27247,3,,,,,,
5560,16,27252,,,,,,,
5561,1927,27256,3,,,,,,
5562,16,27267,,,,,,,
5563,16,27268,348,,,,,,
5564,15,27269,27,,,,,,
5565,17,27275,,,,,,,
5566,16182,27278,148,,,,,,
5567,16183,27281,11,,,,,,
5568,16184,27281,11,,,,,,
5569,16189,27287,148,,,,,,
5570,16,27297,,,,,,,
16973,15005,27305,27,,,,,,
5573,17,27309,,,,,,,
5574,16,27310,3,,,,,,
5575,16,27312,3,,,,,,
5576,16,27314,3,,,,,,
5577,16194,27319,148,,,,,,
5578,16,27320,3,,,,,,
5579,16195,27321,148,,,,,,
6026,16953,27328,3,,,,,,
5581,16,27329,,,,,,,
5582,17,27333,,,,,,,
5583,4326,27340,27,,,,,,
5584,16,27350,3,,,,,,
5585,16203,27357,,,,,,Von der Oberösterreichischen Landeshauptmannschaft des Landes verwiesen.,
5586,16204,27359,148,,,,,,
5587,15263,27360,148,,,,,,
5588,4326,27361,273,,,,,,
5589,16,27363,,,,,,,
5590,16,27369,,,,,,,
7218,1587,27370,10,,,,,,
5592,16207,27371,148,,,,,,
5593,5429,27376,,,,,,,
5594,16211,27376,,,,,,,
5595,14847,27379,27,,,,,,
7219,1587,27387,,,,,,,
5597,16,27391,4,,,,,,
5598,16213,27396,,,,,,,
5599,16,27397,3,,,,,,
5600,12869,27399,3,,,,,,
7220,1587,27404,,,,,,,
5602,16,27407,,,,,,,
7221,1587,27409,10,,,,,,
5604,16,27416,,,,,,,
5605,16,27420,,,,,,,
5606,16219,27421,148,,,,,,
5607,16,27422,,,,,,,
5608,1997,27424,,,,,,,
5609,16,27425,3,,,,,,
5610,16,27427,,,,,,,
5611,16,27428,,,,,,,
5612,1036,27437,3,,,,,,
5613,16224,27439,148,,,,,,
13270,645,29695,,,,,,,
5616,16239,26650,,,,,,,
5617,16,27459,,,,,,,
7222,1587,27466,,,,,,,
5619,1354,27471,,,,,,,
5620,17,27487,27,,,,,,
5621,16,27488,,,,,,,
5622,16247,27492,148,,,,,laut ksl. Passbrief,
7223,1587,27493,,,,,,,
5624,1036,27494,,,,,,,
5625,16,27496,3,,,,,,
5626,16250,27506,,,,,,,
5627,16,27507,,,,,,,
5628,554,27511,,,,,,,
5629,16,27520,,,,,,,
5630,16,27529,,,,,,,
5631,17,27532,,,,,,,
5632,16,27536,,,,,,,
5633,16259,27537,,,,,,,
5634,17,27538,,,,,,,
13471,32474,27542,89,,,,,,
5636,16,27547,,,,,,,
5637,16262,27548,148,,,,,,
5638,1927,27564,,,,,,,
5639,16275,27567,148,,,,,,
5640,6596,27574,,,,,,,
5641,13313,27580,,,,,,,
5642,16,27586,,,,,,,
5643,16,27589,,,,,,,
5644,16,27593,,,,,,,
5645,16281,27598,148,,,,,,
5646,16,27599,,,,,,,
5647,16,27600,,,,,,,
5648,17,27601,,,,,,,
5649,554,27602,,,,,,,
5650,16,27605,,,,,,,
5651,113,27613,,,,,,,
14571,20349,27633,,,,,,,
5653,16,27639,65,,,,,,
5654,16,27640,,,,,,,
7224,1587,27643,10,,,,,,
5656,16,27644,,,,,,,
5657,16,27653,148,,,,,,
5658,5090,27658,,,,,,,
5659,15,27662,,,,,,,
5660,16310,17963,11,,,,,,
5661,2329,27669,,,,,,,
5662,16,27672,,,,,,,
5663,16,27676,,,,,,,
5670,16325,27690,21,,,,,,
5672,15,27700,,,,,,,
5673,5090,27726,18,,,,,,
5674,16337,27736,,,,,,,
5675,13165,27736,,,,,,,
5676,16343,27744,27,,,,,,
5677,1997,27746,27,,,,,,
5678,4026,27747,3,,,,,,
5679,5972,27759,,,,,,,
5680,2572,27760,,,,,,"Quelle: ein ""courier aus Engelland"".",
5681,412,27767,,,,,,,
5682,788,27769,3,,,,,,
5683,284,27772,,,,,,,
5684,16,27774,3,,,,,,
5685,16,27789,,,,,,,
5686,16,27791,,,,,,,
5687,89,27794,89,,,,,,
5688,16,27795,,,,,,,
5689,16358,27797,,,,,,,
5690,16359,27798,,,,,,,
9731,17,45921,27,,,,,,
9730,16,45920,,,,,,,
5693,16,27814,,,,,,,
5694,16365,27821,,,,,,,
9712,16,45826,27,,,,,,
5698,16368,7609,,,,,,,
7279,1997,27823,27,,,,,,
5699,6203,12446,,,,,,,
9729,5090,45919,18,,,,,,
5703,672,27832,27,,,,,,
9728,4326,45917,3,,,,,,
9727,16,45911,,,,,,,
7728,17,36792,,,,,,,
5709,6793,542,27,,,,,,
5710,6793,1807,27,,,,,,
5711,6793,1867,27,,,,,,
5712,6793,2045,,,,,,,
5713,6793,3041,,,,,,,
5714,6793,10196,222,,,,,,
5715,6793,10247,27,,,,,,
5716,6793,10318,27,,,,,,
5717,6793,10324,,,,,,,
5718,6793,11059,27,,,,,,
5719,6793,12581,,,,,,,
5720,6793,12733,,,,,,,
5721,6793,16045,,,,,,,
5722,6793,16273,,,,,,,
5723,6793,16516,27,,,,,,
5724,6793,17022,,,,,,,
5725,6793,21813,27,,,,,,
5726,6793,25026,27,,,,,,
5727,6793,25053,27,,,,,,
5728,6793,25068,,,,,,,
5729,6793,25910,27,,,,,,
5730,6793,2252,,,,,,,
5733,16376,253,,,,,,,
5737,6706,339,27,,,,,,
9725,16,45895,27,,,,,,
9724,23024,45894,,,,,,,
7733,16275,36811,148,,,,,,
5744,5714,521,,,,,,,
5745,16,27854,3,,,,,,
9723,20448,45885,216,,,,,,
9722,1587,45878,,,,,,,
9721,16,45872,3,,,,,,
9720,17,45862,27,,,,,,
9719,414,45861,3,,,,,,
5753,16,27867,,,,,,,
9718,16,45860,3,,,,,,
5756,16404,27876,148,,,,,,
9717,4007,45849,193,,,,,,
5758,16,27886,,,,,,,
5759,16407,27891,148,,,,,,
14574,34142,27892,27,,,,,,
5761,16408,27892,27,,,,,,
5762,16,27893,3,,,,,,
5763,408,27897,,,,,,,
7225,1587,27898,774,,,,,,
9716,21213,45841,,,,,,,
9715,5588,45840,27,,,,,,
5768,13163,828,27,,,,,,
5770,17,27916,,,,,,,
5771,5777,4827,27,,,,,,
7741,16,36850,,,,,,,
5775,16,27929,,,,,,,
9779,22900,27941,,,,,,,
5777,264,27942,27,,,,,,
9713,20349,45827,27,,,,,,
5779,16,27945,3,,,,,,
5780,4499,27953,,,,,,,
5781,16498,27955,,,,,,,
5782,16499,27957,148,,,,,,
5783,16,27962,,,,,,,
5784,16,27963,,,,,,,
5785,16503,27964,,,,,,,
5786,16504,27964,,,,,,,
5787,16511,1031,27,,,,,,
7808,16,37119,,,,,,,
5790,16,27977,,,,,,,
8380,21245,28008,25,,,,,Die Soldaten lagen in Aschach in Quartier.,
8379,7261,27997,27,,,,,"Nachname schwer lesbar: ""Nekor"" [?]",
5794,16,27999,,,,,,,
10609,3496,40805,148,,,,,12 Familien,
5796,16504,1181,27,,,,,,
5797,16503,1181,27,,,,,,
5798,15,28005,,,,,,1 Herrn,
5799,284,1277,3,,,,,,
5800,14967,28024,,,,,,,
5801,16,28025,,,,,,,
5802,113,28031,3,,,,,,
5803,101,28034,,,,,,,
7226,1587,28036,,,,,,,
7227,1587,28037,,,,,,,
5806,16,28039,,,,,,,
5807,16549,28041,148,,,,,,
5808,16,28042,,,,,,,
5809,16550,28043,,,,,,,
5811,16,28054,,,,,,,
5812,16552,28055,148,,,,,,
5813,16553,28056,27,,,,,Vornamen ergänzt.,
5814,1911,28063,,,,,,,
6641,18298,28064,27,,,,,,
5816,16,28066,,,,,,,
5817,16,28078,,,,,,,
5818,2572,28080,27,,,,,,
7831,17,37194,,,,,,,
7832,16,37196,,,,,,,
5821,9420,1406,27,,,,,,
5822,15467,28090,148,,,,,,
5823,16,28095,,,,,,,
5824,16,28108,,,,,,,
13206,20448,28112,216,,,,,,
5826,9563,28116,,,,,,,
5827,525,28136,,,,,,,
7837,17,37220,,,,,,,
7840,16,37224,,,,,,,
5830,16,28157,3,,,,,,
5831,16,28163,3,,,,,,
5832,15,28167,4,,,,,,
5833,15,28170,27,,,,,,
5834,1927,28178,10,,,,,,
13208,32162,28184,27,,,,,,
7859,476,37310,27,,,,,,
5837,16607,28199,,,,,,,
5838,16,1443,148,,,,,,
5839,16,28205,,,,,,,
5841,3631,1521,,,,,,,
5843,16619,1645,27,,,,,,
13213,7246,28212,,,,,,,
5846,1927,28216,,,,,,,
5847,16628,28228,27,,,,,,
5848,16629,28228,27,,,,,,
5849,6510,28229,27,,,,,,
5850,16632,28241,27,,,,,,
5851,15,28243,3,,,,,,
5852,554,28259,3,,,,,,
5853,16,28260,3,,,,,,
5854,10793,28265,,,,,,,
5855,16,28277,,,,,,,
5856,16643,28281,222,,,,,,
5857,15,28285,,,,,,,
5858,113,28287,,,,,,,
5859,113,28288,,,,,,,
5860,16,28289,,,,,,,
5861,15,28292,,,,,,,
7228,1587,28294,10,,,,,,
5863,16,28295,,,,,,,
5864,113,28296,,,,,,,
5865,113,28298,,,,,,,
5867,113,28307,,,,,,,
5868,113,28315,3,,,,,,
5869,16,28319,,,,,,,
5870,113,28322,,,,,,,
5871,113,28324,,,,,,,
5872,672,28325,4,,,,,,
5873,113,28326,3,,,,,,
5874,16662,28327,,,,,,,
5875,16,28329,4,,,,,,
5876,16,28331,,,,,,,
5877,113,28337,,,,,,,
5878,17,28338,,,,,,,
5879,16,28343,3,,,,,,
5880,16,28372,,,,,,,
13215,32171,28387,,,,,,,
5882,16,28377,,,,,,,
5883,30,28382,3,,,,,,
17003,11055,41945,,,,,,,
5885,30,28384,3,,,,,,
16996,38646,28390,193,,,,,,
5887,554,28406,3,,,,,,
5888,4936,28411,27,,,,,,
11241,102,28425,3,,,,,,
5890,264,28427,3,,,,,,
5891,101,28436,3,,,,,,
5892,16,28448,3,,,,,,
5893,16,28450,,,,,,,
5894,15,28454,3,,,,,,
5895,554,28455,3,,,,,,
17001,20448,29947,216,,,,,,
5897,3631,28467,27,,,,,,
5898,16,28477,,,,,,,
5899,3631,1836,89,,,,,,
5900,3496,28481,148,,,,,,
5901,3631,28485,,,,,,,
5902,3631,28487,27,,,,,,
5903,16,28488,3,,,,,,
5904,16,28494,3,,,,,,
5906,16,28501,3,,,,,,
13217,5714,28503,,,,,,,
13218,10401,28509,3,,,,,,
7686,16,36633,,,,,,,
5911,17,2112,27,,,,,,
5912,16,28521,3,,,,,,
5913,16,28522,,,,,,,
5914,16,28523,3,,,,,,
5915,16,28524,,,,,,,
5916,16,28527,,,,,,,
16946,5714,36635,,,,,,,
5918,113,28530,3,,,,,,
5919,9528,28538,3,,,,,,
5920,16,28539,,,,,,,
5921,16,28540,3,,,,,,
5922,16,28541,3,,,,,,
14663,23024,28543,27,,,,,,
5924,788,28544,3,,,,,,
5925,1906,28546,,,,,,,
5926,16782,28550,,,,,,,
5927,113,28559,,,,,,,
5928,16,28563,3,,,,,,
5929,16,28564,10,,,,,,
5930,30,28569,,,,,,,
5931,1681,28571,,,,,,,
5932,16,28576,3,,,,,,
5933,880,28579,27,,,,,,
5934,11277,28579,27,,,,,,
5935,16,28590,,,,,,,
5936,16,28591,3,,,,,,
5937,16,28594,3,,,,,,
5938,16,28596,,,,,,,
5939,113,28603,,,,,,,
5940,16,28613,10,,,,,,
5941,645,28618,,,,,,,
5942,16,28620,3,,,,,,
5943,16,28621,3,,,,,,
5944,16,28622,,,,,,,
5945,16,28623,,,,,,,
5946,16,28625,,,,,,,
5947,554,28628,92,,,,,,
5948,113,28643,,,,,,,
5949,16,28646,,,,,,,
5950,15,28647,27,,,,,,
5951,16,28650,3,,,,,,
5952,1906,28653,,,,,,,
5953,16,28660,,,,,,,
5954,30,28668,,,,,,,
5956,10544,28671,,,,,,,
5957,16,28672,3,,,,,,
5958,16,28674,,,,,,,
5959,16,28675,,,,,,,
5960,16830,28676,3,,,,,,
5961,16,28677,,,,,,,
5962,16,28679,3,,,,,,
5963,16833,28680,148,,,,,,
5964,16,28683,3,,,,,,
5965,16,28687,,,,,,,
5966,12742,28688,3,,,,,,
5967,16,28690,,,,,,,
13227,32183,28691,27,,,,,,
5969,113,28705,3,,,,,,
5970,3928,28706,,,,,,,
5971,113,28709,3,,,,,,
5972,788,28713,3,,,,,,
5973,16,28714,3,,,,,,
5974,16,28720,,,,,,,
5975,16,28724,,,,,,,
17522,3482,60815,,,,,,,
5977,645,28727,,,,,,,
5978,1382,28728,3,,,,,,
5979,16,28731,,,,,,,
5980,1372,28732,,,,,,,
5981,6130,28734,27,,,,,,
5982,16843,28734,27,,,,,,
5983,30,28746,,,,,,,
5984,16,28749,,,,,,,
5985,16,28750,3,,,,,,
5986,16849,28751,3,,,,,,
5987,102,28757,,,,,,,
5988,101,28762,,,,,,,
5989,15,28766,,,,,,,
5990,408,28760,3,,,,,,
5991,16,28767,,,,,,,
5992,909,28769,27,,,,,,
5993,16,28770,3,,,,,,
5994,788,28768,3,,,,,,
5995,16,28776,3,,,,,,
5996,12241,28777,11,,,,,,
5997,16854,28777,11,,,,,,
13176,6067,28779,89,,,,,,
5999,16,28789,,,,,,,
6000,412,28799,,,,,,,
7592,16,36260,,,,,,,
6002,264,28815,,,,,,,
6004,16,28825,,,,,,,
13231,17,28828,,,,,,,
6006,16,28829,,,,,,,
6007,15,28836,3,,,,,,
13237,17664,28838,,,,,,,
6009,5423,28845,,,,,,,
6010,17,28864,,,,,,,
6011,113,28867,3,,,,,,
13239,17,28872,27,,,,,,
6013,1681,28874,,,,,,,
6014,16,28877,,,,,,,
6015,3496,28879,148,,,,,,
13247,22900,28881,,,,,,,
6020,525,3362,1,,,,,,
14026,20349,26913,,,,,,,
6028,113,28901,3,,,,,,
6029,15438,17953,27,,,,,,
6032,113,18276,,,,,,,
6033,16,18287,148,,,,,,
6034,16,28912,3,,,,,,
6035,3939,28914,,,,,,,
6036,16977,28917,,,,,,,
6037,16,28921,10,,,,,,
6038,16981,18479,,,,,,,
6039,3631,18627,27,,,,,,
6040,113,28927,3,,,,,,
6041,113,28928,3,,,,,,
6042,1354,28932,,,,,,,
6043,16,28933,,,,,,,
6044,16,28938,,,,,,,
6045,16,28940,,,,,,,
6046,17002,3855,27,,,,,,
13249,414,28951,3,,,,,,
13250,113,28955,3,,,,,,
6055,16,28963,,,,,,,
7235,113,28967,,,,,,,
7540,17,36046,,,,,,,
6058,3631,3924,27,,,,,,
6061,16,28984,,,,,,,
6062,17051,28424,27,,,,,,
6063,17052,28424,27,,,,,,
8127,16,38628,4,,,,,,
6066,17067,28989,3,,,,,,
6067,4007,28994,193,,,,,,
16997,415,28997,3,,,,,,
6069,113,28998,,,,,,,
6070,16,29000,3,,,,,,
6071,16,29007,,,,,,,
6072,15,29008,3,,,,,,
6073,1942,29010,27,,,,,,
7229,1587,29017,348,,,,,,
6076,113,29025,10,,,,,,
6077,16,29042,3,,,,,,
6078,113,29046,,,,,,,
6080,15460,29055,148,,,,,,
6081,16,29059,44,,,,,,
6083,16,29069,,,,,,,
6084,1354,29081,,,,,,,
6085,16,29084,10,,,,,,
11589,6706,29088,3,,,,,,
6087,788,29091,,,,,,,
6088,17099,29094,27,,,,,,
6089,17100,29094,27,,,,,,
6090,16,29095,,,,,,,
6091,11973,29106,3,,,,,,
6092,15,29108,27,,,,,,
