person_verknuepftId,personenId1,personenId2
13476,30735,3637
13473,9422,70
12678,34531,27122
12679,34531,30059
12680,17746,17749
13334,36250,33362
12682,34541,3952
12683,34541,24142
12684,34541,5228
12685,34543,5108
12686,34543,13240
12687,34543,14454
12688,34545,12696
12689,34546,21093
12690,34550,28179
12691,34554,378
12692,34557,9533
12693,34561,20589
12694,34565,191
12695,34566,17113
12696,34576,8464
12697,34577,1371
14388,31925,10692
12699,34579,21968
12700,34580,3177
14096,38010,15839
14095,38009,14068
14091,4838,2675
14090,4838,4803
12705,34582,139
12706,34584,24059
12707,34584,16670
12708,34584,26119
12710,34586,24287
12711,34586,6708
15102,23738,35432
15103,24376,35432
15088,38949,19446
15104,35169,35432
12716,34591,914
12717,34594,17438
12718,34595,21398
12719,34596,13136
12720,34598,4639
12721,34598,2516
12722,34598,1879
12723,34601,1259
12724,34608,8447
12725,34612,6538
12726,34617,34152
12727,34621,30778
12728,34623,22462
12729,34623,33102
12730,34624,18730
12731,34625,14924
12732,34626,20894
12733,34630,24326
12734,34633,3163
15820,8021,30536
12736,34636,34635
12738,34641,34143
12739,34652,21694
12740,34654,31030
17071,36399,1750
17070,1348,21030
12743,34660,13814
12744,34663,32444
12745,34664,7457
12746,34666,20565
12747,34668,18769
12748,34671,11590
12749,34671,19922
12750,34671,14394
12751,34671,11227
12752,34676,22259
12753,34679,9595
12754,34686,33917
14707,38709,16629
12759,34693,11045
14928,31243,34700
12761,34704,28829
12762,34705,31902
12763,34707,2111
12764,34714,1670
12765,34721,31965
12766,34727,3602
12767,34741,29465
12768,34745,16663
15100,23738,24376
12770,34747,2993
12771,34749,14983
12772,34752,17294
12773,34753,20860
12774,34753,23508
12775,34754,8144
12776,34756,700
13655,37061,3795
15402,39122,3347
16067,25812,24759
13006,35238,7673
12781,34767,22119
12782,34768,34767
12783,34768,22119
12784,18175,16216
17111,2972,4879
14887,23712,23530
13562,36834,9034
12788,34785,6753
12789,34785,3514
12790,34786,26402
14551,38611,374
12792,34790,29361
12793,34797,9842
15285,39045,7306
14792,38809,1751
12796,34807,15212
12797,34812,18516
12798,34823,31346
12799,34832,34831
12800,34833,34153
14914,2450,13407
14913,2450,36206
15018,10832,33060
12804,34845,18808
12805,34850,34527
14877,38851,24365
12807,34857,204
17029,5987,961
12809,34857,17482
12810,34857,24740
12811,34859,32727
12812,34871,7553
12813,34872,28978
12814,34872,18827
12815,34881,31914
12816,34896,29984
12817,34898,29820
16505,29306,30809
12820,34902,20450
16822,6990,29209
12822,34906,30945
12823,34909,29784
12824,34909,28678
12825,34910,27291
12827,34915,32081
12828,34915,20839
12829,34915,16759
12830,34918,10821
12831,34918,21107
12832,34918,2966
12833,34918,14155
12834,34926,18744
12835,34928,27276
12836,28806,32457
12837,34937,17318
12838,34937,7276
12839,34939,16868
12840,34941,13676
12841,34941,31087
12842,34943,5283
12843,34946,11209
12844,34919,22079
12845,34958,13227
12846,34958,306
12847,34958,8345
12848,34958,20916
12849,34959,8868
12850,34962,15053
12851,34963,2137
12852,34963,8801
12853,34964,23610
12854,34965,5201
12855,34965,1668
12856,34965,29440
12857,34966,19014
12858,34967,30571
12859,34970,7291
13771,37277,28673
12861,34970,12839
14616,38653,21779
14615,38653,14069
14614,38653,19183
12865,34979,8020
12866,34981,32877
12867,34982,16513
12868,34983,1969
12869,34983,1424
17110,16694,18877
12871,34987,28933
15228,39006,12291
15227,39006,56
12874,34990,18349
13224,35907,13934
12876,34992,31036
12877,34994,34663
12879,34997,22250
12880,34997,10181
12881,34998,279
12882,34999,8603
12883,34999,21279
12884,35002,3621
12885,35002,21992
12886,35002,4901
12887,35002,29853
12888,35002,13799
12889,35002,9843
12890,35002,10214
17007,19276,31799
17008,6344,18573
12893,35003,16430
12894,35003,18695
12895,35003,17619
12896,35004,7510
12897,35004,34063
12898,35004,18735
12899,35008,20797
12900,35011,2441
12901,35012,34923
12902,35013,33180
12903,35014,32925
12904,35015,3713
12905,35017,827
12906,35020,24325
12907,35021,24325
12908,35022,6193
12909,35022,27443
12910,35023,31791
12911,35030,28350
12912,35034,34392
13190,35850,18293
13189,35849,
13188,35843,4423
12916,35038,24048
12917,35042,3090
12918,35047,32033
12919,35055,26881
12920,35055,31801
12921,35055,906
12922,35058,15886
12923,35058,14704
12924,35058,23311
12925,35059,4267
12926,35059,6326
12927,35061,25801
12928,35061,26285
12929,35070,18099
12930,35071,18099
12931,35072,3481
12932,35078,1038
12933,35078,10605
12934,35080,34016
12935,35087,32450
12936,35092,10252
13546,36821,35495
12938,35096,26653
12939,35096,26541
12940,35097,34869
12941,35100,827
12942,35103,4733
12943,35104,16662
12944,33765,1341
12945,35108,19428
13200,31158,1312
12947,35119,34825
12948,35121,21943
12949,35121,12653
12950,35122,18615
12951,35129,20963
12952,35130,494
12953,35130,16556
12954,35131,544
12955,35131,2517
12956,35131,8470
12957,35131,33655
12958,35132,4599
12959,35132,6119
12960,35133,32071
12961,35136,31438
12962,35138,32514
12963,35140,35139
12964,35143,1356
12967,35153,14667
12968,35160,2554
12969,35160,2528
12970,35160,22270
12971,35160,28449
12972,35161,32520
12973,35161,26101
12974,35164,18464
12975,35164,11322
12976,35164,21922
12977,35164,75
12978,35165,1284
12979,35165,1338
12980,35165,222
12981,35169,24376
12982,35175,6706
12983,35175,8682
12984,35175,16256
12985,35175,9808
12986,35175,14847
12987,35175,16953
12988,35181,19319
12989,35181,25932
12990,35181,6119
12991,35181,4599
13464,36634,19879
15101,23738,35169
12994,35191,11167
12996,35193,33652
12997,35200,34033
12998,35202,22093
12999,35204,1113
13000,35206,30989
13001,35213,3632
13002,35213,20766
13004,35220,832
13005,35222,2457
13008,35239,3087
13009,35240,29897
13010,30116,26702
13011,26702,30116
13012,35248,27043
13013,35256,23632
13014,35265,26119
13015,26722,710
13016,35267,3857
15451,28040,28525
13018,35272,16817
13019,35274,33814
13020,35275,31998
13021,35277,34914
13022,35280,26908
13023,35283,9183
15265,39031,13263
15264,39031,204
15263,39031,7241
13027,35297,27104
13028,35305,1146
13029,35309,34401
13030,35313,24384
13031,35313,6972
13032,35317,34918
13033,35317,18896
13034,35317,14155
13035,35318,26736
13036,35318,29840
16819,34965,14862
16906,39752,4097
13039,35323,27332
13040,35330,24313
13041,35331,35180
13042,35333,20964
13043,35334,32825
13046,35353,11824
13047,35362,14945
13048,26902,27841
13049,35368,703
13050,35370,344
13051,35370,575
13052,35371,32789
13053,35371,32796
13054,35385,14762
13055,35385,16962
13056,35391,4563
13057,35400,17565
13058,35400,15795
13059,35403,33734
13060,35406,10664
13061,35409,19308
13062,35410,31055
13063,35414,9943
13064,35416,33644
13065,35420,358
13066,35422,506
13067,35422,5079
13068,35423,33046
13069,33404,21164
13070,35425,6499
13071,35425,734
13072,35426,32951
15763,21028,26390
13074,35443,6847
13075,35444,25921
13076,35448,33227
13077,35449,35448
16699,3553,32869
13079,35461,32415
13080,35466,34640
13081,35472,24019
13082,35476,1733
13083,35477,22867
13084,35477,15932
13085,35478,16866
13086,35494,35493
14964,21889,10487
15162,38978,12276
13089,35502,30582
13090,35512,11091
13091,35517,4929
15306,33916,8155
15299,34037,13057
14948,38901,23637
13095,35528,23883
13096,35529,20525
13098,35537,27128
13099,35542,400
13100,35546,35480
13101,35547,34720
13102,35551,24790
13103,35559,4206
15123,38966,18419
13105,35566,503
13106,35567,16372
13193,8088,5493
13108,35579,5686
13109,35579,27222
13110,35582,34776
13111,35586,35585
13112,35588,22760
13113,35592,25269
13116,20629,4680
13117,20629,8461
13118,20629,2172
13119,35604,22691
13120,35605,17470
14346,38403,9133
13122,35615,2783
13123,35626,28481
13124,35635,34521
13125,35636,11698
13126,35638,378
13127,35653,13607
13128,35655,205
13129,35655,3139
13130,35655,3815
13131,35655,6931
13132,35665,16089
13133,35670,31767
13134,35677,16964
16121,11994,70
13136,35689,33643
13137,35690,9561
13138,35690,4174
13139,35691,26569
13140,35692,9702
13141,35697,12704
14274,38258,36802
15067,10950,10961
13144,35700,3400
13145,35703,21326
13146,35703,963
13147,35704,28239
13148,35704,14914
14879,31127,25845
14878,3020,37081
13151,35715,27948
13152,35715,33423
13153,35722,5505
13154,35727,239
13155,35727,4488
13156,35730,32996
15090,33657,31440
13158,35733,1042
15089,38950,532
13160,35746,31939
15049,38940,21016
13162,35750,18602
13170,35767,4735
13171,35768,18504
13172,35770,23290
13173,35776,28579
13174,35786,9300
13175,35786,5495
13176,35789,3077
13177,35789,13616
13178,35791,16831
13179,35803,21725
13180,32469,24094
13182,573,15003
13183,5141,15003
13184,5141,17425
13185,15003,17425
15432,39139,447
13187,35834,31928
13194,35858,23273
13195,35862,28840
13196,35868,1935
13197,35868,8906
13198,35868,26895
13199,35868,29743
13201,31158,7069
15845,28028,34223
13203,35881,16066
13204,35882,18348
13205,35883,24595
13206,35883,8173
13208,35895,19583
13209,35896,13615
13210,35896,31820
13211,35900,8897
14809,38815,29912
13213,35902,25834
13225,33095,32718
13226,33095,33861
13227,33095,35351
15052,3920,15261
15051,38940,25297
15050,21016,25297
13231,35920,32828
13232,1898,2841
13233,1898,4191
16153,39341,10199
13235,1898,2977
13236,2841,2977
13237,2841,4191
16152,39341,1805
13239,2977,4191
16151,39341,16011
13241,35925,28801
13244,35928,27534
13245,35928,30729
13246,35929,3146
13247,35930,9006
16516,39594,1386
16514,119,15421
13250,35933,34264
13251,35935,26535
13252,1236,1996
13253,1236,5530
13255,14262,1236
13256,14262,1996
13257,5530,1996
13258,5530,14262
13261,35948,8991
13265,35960,28891
13266,35960,23729
13267,35962,9897
13268,35962,7676
13269,35962,14823
13270,35963,32802
13271,5666,6719
13272,35972,7726
13273,35972,23158
13274,35977,9731
13275,35980,25460
13276,35984,28817
13277,35985,18170
13278,35993,23032
13279,35994,1030
14982,7694,26395
13281,36003,2037
13282,36009,2321
13283,36009,19643
13284,36009,2321
13285,36009,2908
13287,36037,10367
13288,36042,1468
13289,36042,5106
14578,38631,22806
13291,36050,9742
13292,36050,8250
13293,36051,25763
13294,36052,31902
13295,36052,34705
13296,36056,27854
13297,36057,32626
13298,36058,3421
14983,7694,1380
13301,36078,17205
13302,36090,28248
13303,36093,7628
13304,36095,23030
15091,38951,34063
13306,36105,26619
13307,36112,27877
16284,39382,28008
13309,36130,33827
13310,36131,28825
13311,36132,30421
13312,36132,26055
13313,36132,34345
13314,36136,3627
13315,36140,3307
13316,36149,20432
13317,36152,24314
13319,36177,23878
13320,36181,33287
13321,36187,88
13322,36187,263
13323,36188,12476
13324,36193,23613
13325,36205,1339
13326,10682,24251
13327,36213,27025
16257,39366,13019
13332,36236,15021
13335,36251,4511
13336,36251,12707
13337,36251,19222
13338,36251,21883
13339,36252,34918
13340,36253,25894
16609,39677,32558
16610,39677,3308
13343,36255,3549
13344,36257,35104
16239,39355,39290
16238,2836,15457
13347,36259,34620
13348,36266,15684
13349,36275,10256
13350,36275,4867
13351,36278,35060
13352,36279,14294
13353,36282,36281
13354,36288,1672
13355,36288,16564
13356,36290,4866
13357,36292,12669
15077,38947,347
13359,36301,6373
13360,36302,17871
16079,25326,11790
13362,36307,35015
13363,36307,3713
13364,36309,23680
13365,36312,17681
13366,308,1037
13368,25137,24971
13369,36318,35128
16322,39407,39390
13371,36330,16531
13372,36332,30444
13373,36332,8797
13374,36334,11038
13375,36346,36343
13376,36346,8797
13377,36367,7752
13378,36367,25898
14290,38305,15427
13380,36371,9837
13381,36372,19099
13382,36374,9721
13383,36376,28598
14938,38899,1119
13385,36384,35509
13386,36382,3081
13387,36385,5168
13389,36394,18949
13390,36395,19314
13391,36395,19108
13392,36396,648
13393,36397,33046
13394,36397,35423
13395,36399,26041
13396,36403,6798
13397,36407,18560
13398,36423,14864
13399,36424,36423
13400,36425,23527
16748,34456,6067
13402,36432,2949
13403,36433,30171
13404,36450,35441
13405,36454,34017
13406,36456,20648
13407,36458,22577
13408,36460,8227
13409,36466,2330
13410,36467,3362
13411,36469,23729
13412,36477,12483
13413,36482,32532
13414,36482,11492
13415,36485,27559
13416,6809,17901
13417,5748,4811
13418,5748,12748
13419,813,
13420,596,5359
13421,596,12217
13422,36507,28104
13423,30724,9641
13424,36511,2399
13425,36518,16586
13426,36522,24026
13427,36525,6535
13428,36526,5770
13429,36535,24220
13432,36541,6550
13433,36541,10249
13434,36544,23466
13435,36545,4929
13436,36545,35517
13437,36550,2949
13438,36143,16279
13439,36143,1868
13440,36143,5007
13441,669,10424
13442,4506,4130
13443,36556,23409
13444,36560,6339
14778,10038,20676
14776,38800,10118
15122,24048,36566
13448,36567,31131
13449,36575,653
13450,36575,11243
13451,36579,1653
13452,36584,35825
14971,38913,17052
13454,36594,3630
13455,1733,9744
13456,12280,2770
13457,12287,1079
13459,701,4448
13460,36623,6945
13477,30735,13490
13478,36661,33630
13479,36661,9242
13480,36668,7333
13481,36677,35593
13482,948,27708
13483,948,34199
13484,4527,34199
13485,34199,10700
13486,34199,11934
13487,34199,27708
13488,10700,27708
13489,36688,17041
13490,36688,17123
13492,65,21583
13493,36689,26284
13494,2373,2293
13495,36199,24277
13496,12434,3415
13497,12434,3805
13498,1829,3415
13499,1829,3805
13500,3805,3415
17037,35045,38602
13503,23537,18545
13505,36694,4539
13506,36698,13681
13507,36708,22480
13508,36711,22859
13509,36712,22859
13513,36732,2354
13514,36735,14299
13515,36736,27932
13516,36738,2270
13517,36741,34939
13518,36745,32150
13519,36746,7705
13520,36746,19686
13521,36748,13910
13522,36757,17497
13523,36758,23298
13524,36758,22963
13525,36759,12912
13526,36768,11961
13527,2430,9281
13528,36775,35444
13529,36776,2349
13530,36776,15221
13533,36779,36421
13534,36781,32524
13535,36785,4866
13536,36786,1322
13537,36786,6726
13538,36814,9447
13539,36814,4032
13540,10735,1336
13541,10735,35414
13542,10735,2234
13543,10735,9943
13544,10735,2040
13545,10735,10022
13547,36825,23754
13548,36825,17435
13552,1650,750
13553,579,1643
13554,2802,19207
13557,36830,28300
13558,36831,26653
13559,36831,26541
13560,36831,28557
13561,36833,760
13564,36837,13499
13565,36837,1285
13566,36837,12895
13567,36837,19687
13568,36837,13502
13569,36837,7567
13570,36837,12896
13571,1417,32999
13573,36464,1846
13575,16793,7767
13576,16793,4790
13577,4385,23931
13579,30573,8188
13580,30573,33920
15214,36880,1222
17092,6164,3837
13584,36861,8337
13585,36861,14626
13586,36861,4557
13587,36861,7916
13588,36866,25477
13589,36866,24635
13591,36884,34582
13592,36890,17914
13593,36891,25706
13594,36892,28800
13595,36896,12264
13596,36902,10753
13597,36902,14398
13598,36906,32091
13599,36906,3410
13600,36909,5046
14987,37441,30050
13602,36920,8116
16091,12081,261
13604,36924,36726
13605,36929,32928
13606,36930,34342
13607,36931,5912
13608,36931,17116
13609,36931,33106
13610,36933,13014
13611,36937,2901
13612,36937,11732
13613,36939,6109
13614,36949,29487
13615,36950,13130
15258,3038,30324
13617,36965,36964
13618,36968,64
13619,36971,36656
13620,36972,35381
13622,36987,35580
13623,36990,36203
17152,20579,24124
13625,36992,13107
13626,36993,8787
13627,36993,9144
13628,36994,5864
13629,36996,34873
13630,36999,1560
15819,887,4216
13632,37006,4849
13633,37006,2797
13634,37008,29831
13635,37013,63
13636,37015,7404
13638,37019,25433
13640,37029,24171
13645,37032,29079
15994,2109,6238
15995,2109,6286
13649,37046,27068
13650,37049,3049
13651,37049,6698
13652,37052,9469
13653,37054,921
13656,37064,4818
13660,37068,12554
13661,37068,23651
13662,37070,4304
13663,37073,3948
13664,37085,810
13665,37087,27052
13666,37089,33800
13667,37090,6249
13668,37092,7272
13669,37097,4361
13670,37099,14323
13671,37102,28396
13672,37104,1987
13673,37104,10981
13674,37105,21453
13675,37115,1232
13676,37115,2508
16540,39600,29789
16539,39600,5989
13679,37117,11671
13680,37117,4578
16529,39596,29990
13682,37118,33643
13683,37117,5601
13684,37117,20113
13685,37119,573
13686,37120,5601
13687,37120,20113
13688,37120,37117
16523,39091,27787
16521,11671,5601
16520,11671,20113
13692,37121,32097
13693,37125,21157
13709,37153,25989
13710,37153,25962
13712,37155,31654
13713,37160,25742
17105,37163,39973
13718,37165,4345
13719,37165,20001
13720,37168,25590
13721,37171,24757
16538,39600,8671
13723,37182,25451
17191,5316,9326
13725,37190,25174
17190,3525,1401
17189,5723,31121
16592,12437,13351
16591,12437,17298
16590,12437,4331
16858,22695,32832
16856,11597,13724
16855,7319,13724
16844,24677,37206
17188,14085,31121
17187,8538,34960
17186,31491,39814
17184,6004,5344
17183,4063,9546
17182,10346,9546
13742,37215,25440
13743,37215,25441
13744,37233,16644
13745,37241,2852
13746,37258,11802
13747,37260,33698
16524,19980,2945
13749,9635,5219
13750,10513,28823
16038,18607,14632
16037,18607,13719
16035,18607,9454
16036,18607,12578
13755,37265,9127
13756,37266,585
13757,37266,4248
13758,37267,28557
13759,37267,26541
13760,37267,36831
13761,37268,27843
13762,37268,28025
13763,37269,26473
13764,26473,26472
13769,37273,5098
13773,37291,14817
15847,39317,22579
13775,37297,22887
13776,37301,10181
13777,37301,34997
13778,37302,5253
13779,37304,35224
15279,39040,20126
13781,37313,32845
16170,13861,3635
13783,37315,614
13784,37320,5097
13785,37321,6236
13786,37325,4297
13787,37332,15385
13788,37343,22656
13789,37346,7114
13790,37349,2983
13791,37350,23296
13792,37350,12184
13793,37350,30644
13794,37350,12136
13795,37352,25409
17181,10346,4063
17180,3347,9546
17179,3347,10346
13799,37363,25742
13800,37363,37160
17107,39987,24720
13802,37374,10996
13803,37378,36990
13804,37378,36203
13805,37383,25710
13806,37393,24493
13807,37394,24812
13808,37395,25962
13809,37395,25989
13810,37395,37153
17178,3347,4063
17177,7926,9546
13813,37399,24495
17176,7926,10346
17175,7926,4063
17174,7926,3347
17173,4046,9546
17172,4046,10346
17171,4046,7926
16129,7851,26217
13821,37412,29983
13822,37414,2501
13823,37415,2585
13824,37416,22914
13825,37417,25265
13826,37417,4124
13827,37425,23345
13828,37427,1268
13829,37427,19948
13830,37427,3970
13831,37429,3050
13832,37430,7528
13833,37442,11805
13834,37445,17443
13835,37450,7137
13836,37450,27752
13837,37450,3789
13838,37451,27020
14292,38309,1847
14288,38300,16099
14291,38309,3247
13842,37460,36688
13843,37463,19505
13844,37464,3867
13846,37470,14667
13847,37473,3683
14675,4109,10348
13849,37489,4415
13850,37495,10942
13851,37497,5086
13852,37498,12066
13853,37499,2400
13854,37500,17567
13855,37506,19946
13856,37506,29612
13858,37510,11066
13859,37514,11300
13860,37516,32117
16060,37517,31117
13862,37518,31158
13863,37523,783
13864,37525,5156
13865,37529,30434
13866,37530,28031
15288,39046,4812
13868,37532,28922
13870,37537,4206
15221,17537,19172
13872,37540,18743
14807,38818,35642
13874,37541,35902
13875,37550,5189
13876,37550,5188
13877,37553,1089
13878,37553,1338
13879,37553,5507
13880,37553,9038
13881,37553,9151
13882,37553,16409
13883,37553,27172
13884,37553,27817
13885,37553,28320
13886,37553,28491
13887,37553,29037
13888,37554,27307
13889,37565,2567
13890,37567,889
14618,18839,3066
13892,37572,3973
13893,37574,7420
13894,37580,28244
13895,37580,14141
13896,37585,26306
13897,37585,31907
13898,37586,10414
13899,37587,33002
13900,37595,3277
16850,38152,18093
13902,37599,26973
13903,37600,16866
13904,37601,7347
13905,37603,15888
13906,37607,8695
13907,37614,34301
13908,37614,29406
13909,37618,31057
13910,37621,29108
13911,37621,4836
13912,37622,19317
13913,37623,11583
13914,37624,32858
13915,37633,31567
13916,37640,4226
13917,37645,2523
13918,37647,16704
13919,37651,17660
13920,37657,37513
14681,38689,37721
13922,37664,10461
13923,37667,1457
15895,33319,29003
15894,33319,28033
15893,33319,32933
15892,33319,16949
15891,33319,2308
15890,33319,1469
15889,13995,15371
13933,37682,26033
15876,14931,18180
15875,30752,35118
15874,19870,35118
13937,37689,30684
13938,37695,33371
13939,37704,640
13940,37704,11809
16393,30202,32799
13942,37707,4477
13943,37711,1514
16526,10888,1793
13945,37715,16885
13948,37719,17034
13949,37719,2811
13950,37721,17397
13951,37722,33179
13953,37723,37656
13954,37725,646
13955,37726,723
13956,37728,27226
13957,37730,2884
13958,37736,2202
13959,37738,27213
13960,37739,34573
13961,37742,577
13962,37742,11767
13964,37743,5663
17117,18930,21571
13966,37746,7475
13967,37746,21571
17116,11683,7712
13969,37746,18930
13970,37747,345
15756,12685,7568
13972,37750,3832
13973,37751,28902
13974,37753,28133
13975,37758,21814
13976,37760,8500
13977,37760,30487
13978,37760,18298
13979,37761,5392
13980,37762,9938
13981,37764,35336
13982,37766,217
13983,37766,10855
15009,11889,5688
13985,37780,37512
13986,37781,6487
13987,37782,2993
13988,37782,4825
13989,37782,5884
13990,37782,21926
13991,37782,23179
13992,37782,29701
13993,37783,7736
13994,37788,32320
13995,37788,34424
13996,30195,26778
13997,30195,27866
14000,37793,33168
14001,37796,17042
14002,37797,31012
14003,37802,25277
14004,37802,1234
14005,37812,10086
14006,37812,4311
14007,37812,5740
14008,37818,3127
14009,37818,7729
14010,37821,13076
14011,37823,16599
14012,37824,35005
14013,37827,904
14014,37830,1672
14015,37830,13553
14016,37839,36095
14017,37839,23030
14018,37842,28238
14019,37844,4173
14020,37848,19043
14021,37850,32853
14022,37850,32237
14023,37855,7620
14024,37859,33115
14025,37861,6606
14026,37862,19761
14027,37863,1674
14028,37863,23340
14029,37868,9753
14030,37869,35097
14031,37874,5519
14032,37874,4563
14033,37888,35525
14034,37892,25033
14035,37893,11896
14036,37899,18903
14037,37907,10885
14038,37916,11981
14039,37918,2865
14040,37918,6351
14041,37918,12423
14043,37923,20347
14044,37923,13316
14045,37925,37886
14046,37926,3707
14047,37927,18896
14048,37930,36210
14049,37932,19980
14050,37933,141
14051,37934,6166
14052,37935,17546
15723,37964,3029
14054,37941,22694
14055,37941,22413
14056,37945,30138
14057,37945,9239
14058,37945,24024
14059,37946,2453
14060,37947,30329
14061,37949,28039
14062,37949,28948
16077,3200,9928
14064,37956,31994
14065,37958,14744
14066,37962,19
14067,37962,10522
15722,37964,13638
14070,37967,17806
14071,37968,2109
14072,37968,6238
14073,37968,6286
14074,37968,22501
14075,37968,29418
14076,37968,29991
14077,37969,28536
14078,37975,458
14079,37976,37747
14080,37976,345
14081,37981,28291
14082,37983,29251
16224,824,11546
14084,6018,366
14088,38003,10043
14089,38003,37827
15882,4982,29110
15881,17348,29110
16092,12704,15496
16090,29669,30459
14103,38020,7234
14104,38020,2395
14105,38020,7810
14106,38021,24142
14107,38021,3952
14108,38021,22585
14109,38023,13422
14110,38023,27251
14111,38027,171
14112,38027,9655
14113,38029,33578
14114,38031,10177
14115,38035,14884
14116,38036,21185
14117,38036,10170
14118,38036,24095
14119,38037,7707
14120,38038,19706
14121,38040,1176
14122,38044,35331
14123,38044,35180
14124,38046,9817
14125,38046,30039
14126,38047,27246
14127,38050,33912
14128,38053,17605
14129,38062,33439
14130,38064,13153
14131,38064,1284
16953,8900,632
14133,38064,9336
14135,38064,27870
14136,38064,29617
15753,39287,12269
14138,38072,32678
14139,38082,2682
14140,38084,10413
14141,38085,3829
14142,38085,2005
14143,38086,27993
14144,38086,29867
14145,38086,29149
14146,38087,33439
14147,38087,22294
16163,28329,4832
14149,38089,21469
14150,33691,5414
14151,38095,28196
14152,38099,34173
14153,38099,6109
14154,38099,36939
14155,38099,35675
14156,38100,19628
14157,38100,8182
14158,38100,
15479,39166,30320
14160,38103,32029
14161,38103,9057
14162,38103,27619
16323,39407,15840
14164,38109,2336
14165,38111,3398
14166,38111,12675
14167,38112,9808
14168,38114,14528
15762,1918,33813
14170,38117,14829
14171,38118,699
14172,38118,5421
14173,38119,4603
14174,38119,10591
16533,39598,22226
14176,38129,1722
14177,38130,37784
14178,38131,37053
17100,39917,24999
14180,38132,29261
14181,38132,28080
14182,38142,25847
14183,38144,1721
14184,38148,13792
14185,38150,32673
14186,38153,9818
14187,38153,15575
14188,38153,20431
14189,38159,356
15284,39045,34980
17166,23717,26209
14192,36889,16568
14193,36889,22942
14194,38166,21741
14195,16828,8656
14602,38649,30869
14601,38649,29008
14600,38649,28098
15058,38943,22989
14200,38168,21975
14201,38174,33448
15305,33916,8154
15303,39057,18358
14204,38178,2879
14205,38179,28556
14206,38183,12241
14207,38183,15395
14208,38184,16515
14209,38187,20455
14210,38187,3434
14211,38189,38071
14212,38190,29707
14213,38190,13898
14214,38194,17660
14215,38194,18908
14216,38194,37651
14217,38195,3284
14218,38201,2231
14219,38202,3401
14220,28542,26889
14221,38203,3621
14222,38203,9843
14223,38207,11961
14224,38207,8299
14225,38207,9670
14226,38207,614
14227,38213,14134
14228,38213,18502
14229,38215,32709
14230,38215,33274
14231,38215,28539
14232,38217,32764
14233,38218,35394
17042,36039,39338
14235,38219,12311
14236,38223,29551
14237,38223,30294
14238,38227,5228
14239,38227,7102
14240,38227,12793
14241,38227,16626
14242,38227,24170
14243,38227,30033
14244,38227,32480
14245,38228,1114
14246,38231,6273
14247,38232,33328
16650,39710,22752
14249,38235,27322
16530,26429,36722
14251,38238,27552
14252,38238,1406
14253,38239,19159
14254,38242,28107
14255,38242,38240
14256,38240,28107
14257,38245,12833
14258,38246,9028
16818,18404,14862
14260,38247,26736
14261,38247,29840
14262,38247,35318
14263,38249,28555
14264,38249,29309
14265,38249,36480
14266,38250,32305
14267,38250,36751
15234,39012,4088
14269,20818,28958
14270,38255,37755
14271,32519,32040
14272,31821,32040
14273,31821,32519
14275,38258,4981
14276,38260,14061
14277,38262,26669
14278,38267,29551
14279,38267,38223
14280,38269,29762
14281,38270,1363
14282,38283,14390
14283,38284,192
14284,38286,4882
14285,38291,29805
14286,38291,34788
14287,38294,27266
14293,38311,34203
14294,38312,37898
16938,20618,10763
14296,38317,13792
14297,38317,38148
14298,38322,13231
14299,38322,14414
14300,38325,35021
14302,38330,19670
14303,31273,4814
14304,4814,38333
15725,38350,5136
14306,38359,26588
14307,38360,37957
14308,13501,37684
14309,13501,36690
14310,38371,35354
14311,38371,30229
14312,38372,7173
14313,38372,1925
14314,38372,3246
14315,38372,30569
14316,38372,11876
14317,38377,26429
14318,38377,36722
15857,39318,6777
14320,38378,9023
14321,38378,12658
14613,34971,16339
14323,3355,13050
17009,2582,10149
14325,38385,3158
14326,13938,18059
14327,1261,36698
14328,38387,26517
14330,38388,26063
14331,34247,3937
16861,1497,822
14333,34247,14701
14334,34247,13082
14335,34247,640
14336,38392,36604
14337,38392,8495
14338,38392,3713
14339,38393,38035
14340,38393,14884
14341,38394,22552
14342,38399,24494
14345,38400,25107
14347,38403,27691
14348,38404,13505
14349,38404,36100
14350,38405,22317
14351,38405,29397
14356,38412,33483
14357,38414,4713
14358,38414,13011
14359,38414,26060
14360,38414,9790
14361,38414,5686
14362,38414,11872
14363,38417,31160
14364,38417,31839
14365,38417,5213
14366,38418,18130
14367,38419,28022
14368,38419,5059
14369,38419,27492
14370,38419,14514
14372,38425,27151
14373,38425,30496
15430,39136,28525
14375,38432,4882
14376,38432,38286
14377,38436,27945
14378,38437,27370
14379,18790,30798
14380,38439,9961
14381,38442,16884
14382,38443,12378
14383,38443,11457
14384,38443,265
16351,39444,24300
14393,38453,18063
14394,38453,26461
14395,38454,20655
14396,38454,16468
14397,38455,17010
14399,38463,8788
14400,38463,353
14401,38463,15544
14402,38463,7104
14403,38463,7619
14404,38464,18816
14405,38464,20241
14406,38464,19634
14407,38464,16886
14408,38466,682
14409,38467,36787
14410,38477,15565
14411,38478,14749
14412,38483,9501
14413,38483,10065
14414,34040,34495
14415,38486,25236
14416,38490,34769
14418,10232,33045
14419,10232,14991
14420,10232,35347
14421,34145,33045
14422,34145,14991
14423,34145,10232
14424,34145,35347
14425,14846,34667
16173,33821,13986
16506,2674,30809
14428,38502,32567
14429,34544,36742
14430,38503,36280
14431,12034,18662
14432,12034,19875
14433,37695,11587
14434,38504,7067
